date,country,ticker,company,icc,mktcap
2026-09-24,Argentina,YPF,YPF,0.0742983279595587,21019144192.0
2026-09-24,Australia,BHP,BHP,0.0766979933638719,216254251008.0
2026-09-24,Brazil,PBR,Petrobras,0.1370767751424856,134300598272.0
2026-09-24,Canada,RY,Royal Bank of Canada,0.0935063475143326,276193738752.0
2026-09-24,Chile,BCH,Banco de Chile,0.1053526647175265,20961044480.0
2026-09-24,China,BABA,Alibaba Group,0.3419518423334408,275066912768.0
2026-09-24,Colombia,EC,Ecopetrol,0.0904941352437843,33654016000.0
2026-09-24,France,TTE,TotalEnergies,0.0888576315734471,202988224512.0
2026-09-24,Germany,SAP,SAP,0.0750182429101757,241355653120.0
2026-09-24,India,HDB,HDFC Bank,0.0849071504992249,117320171520.0
2026-09-24,Israel,TEVA,Teva,0.1380765878092406,46908289024.0
2026-09-24,Italy,E,Eni,0.0869138772610428,79014281216.0
2026-09-24,Japan,MUFG,Mitsubishi UFJ,0.0765874092360106,254042619904.0
2026-09-24,Luxembourg,SPOT,Spotify,0.0622540450849261,105149988864.0
2026-09-24,Mexico,AMX,America Movil,0.1030447860565556,65941843968.0
2026-09-24,Netherlands,ASML,ASML,0.0786356697882105,661612265472.0
2026-09-24,Peru,BAP,Credicorp,0.1168636032141886,30418395136.0
2026-09-24,Singapore,SE,Sea Limited,0.1036267159122626,61695569920.0
2026-09-24,South Africa,GFI,Gold Fields,0.1559014772786945,35546771456.0
2026-09-24,South Korea,KB,KB Financial,0.4,43954974720.0
2026-09-24,Spain,SAN,Santander,0.104686447292062,207008661504.0
2026-09-24,Switzerland,NVS,Novartis,0.0888629629853455,272885645312.0
2026-09-24,Taiwan,TSM,Taiwan Semiconductor,0.0966772218534602,2339877683200.0
2026-09-24,United Kingdom,HSBC,HSBC,0.1052565847934934,342713368576.0
