date,country,icc,n_candidates,n_selected,n_icc_available,coverage_mktcap,method,status
2026-09-14,Argentina,0.1512936195241582,7,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-14,Brazil,0.1363300739689194,10,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-14,Canada,0.0899289700888938,11,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-14,Chile,0.1312570340516879,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-14,China,0.3292979859015943,15,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-14,Colombia,0.0959118803594884,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-14,France,0.1005733699860844,9,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-14,Germany,0.0920523459862424,10,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-14,India,0.0964342435150594,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-14,Israel,0.1332345745957086,7,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-14,Italy,0.0649942627761879,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-14,Japan,0.1142370263757839,9,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-14,Luxembourg,0.059390617278981,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-14,Mexico,0.0847168336995492,8,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-14,Netherlands,0.0969921671130715,8,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-14,Peru,0.1103549106204538,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-14,Singapore,0.0912651229676302,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-14,South Africa,0.1817529510892416,4,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-14,South Korea,0.230963791194638,6,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-14,Spain,0.0940848150717781,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-14,Switzerland,0.0993418167577298,6,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-14,Taiwan,0.1032092958694493,4,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-14,United Kingdom,0.0857400888981749,14,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
