date,country,icc,n_candidates,n_selected,n_icc_available,coverage_mktcap,method,status
2026-09-04,Argentina,0.1565883981624913,7,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-04,Brazil,0.1379186277011521,10,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-04,Canada,0.087878276305749,11,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-04,Chile,0.12352372853950738,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-04,China,0.3249207290204786,15,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-04,Colombia,0.09751938394489884,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-04,France,0.10131626453069043,9,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-04,Germany,0.09255876772371385,10,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-04,India,0.09507141178555303,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-04,Israel,0.1357852790092474,7,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-04,Italy,0.06482995106688921,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-04,Japan,0.11397851287989492,9,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-04,Luxembourg,0.06139419937933588,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-04,Mexico,0.08505350145553729,8,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-04,Netherlands,0.09097494405296203,8,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-04,Peru,0.10896353653771694,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-04,Singapore,0.08971107920068304,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-04,South Africa,0.17631258208951925,4,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-04,South Korea,0.22440676011808044,6,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-04,Spain,0.09321064979279192,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-04,Switzerland,0.0922022252484499,6,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-04,Taiwan,0.10063609862522366,4,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-04,United Kingdom,0.08252717273840544,14,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
