date,country,icc,n_candidates,n_selected,n_icc_available,coverage_mktcap,method,status
2026-09-21,Argentina,0.15525620186552958,7,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-21,Brazil,0.13589850746932103,10,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-21,Canada,0.0895052175667896,11,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-21,Chile,0.1310783009663393,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-21,China,0.3245660483447722,15,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-21,Colombia,0.0991400966605501,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-21,France,0.10178469676059496,9,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-21,Germany,0.09464997050039024,10,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-21,India,0.09602574863047432,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-21,Israel,0.12219545264492467,7,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-21,Italy,0.06521819902470831,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-21,Japan,0.11050070668833425,9,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-21,Luxembourg,0.062402112829795575,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-21,Mexico,0.08565117057962782,8,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-21,Netherlands,0.09226667998499596,8,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-21,Peru,0.1087709961348477,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-21,Singapore,0.09424536076700768,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-21,South Africa,0.1809624222924242,4,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-21,South Korea,0.23192780953297684,6,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-21,Spain,0.0945670755544462,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-21,Switzerland,0.09946340892475283,6,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-21,Taiwan,0.09903363073523776,4,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-21,United Kingdom,0.08360464249987078,14,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
