ticker,price,dividend,mktcap,shares,bvps,sector,name,FE1,g2,icc_method,ICC,bm,date
A,137.89,1.02,38944538624.0,282431944.0,25.236,Healthcare,"Agilent Technologies, Inc.",6.05804,0.09140249981842308,forecast_icc,0.05735586974000989,0.18301545712475406,2026-07-27
AA,44.08,0.4,11632359424.0,263891991.0,27.928,Basic Materials,Alcoa Corporation,6.64842,0.01,forecast_icc,0.08727181648408017,0.6335752925104938,2026-07-27
AACB,10.51,0.0,290864256.0,22175000.0,-0.564,Financial Services,Artius II Acquisition Inc.,0.33,0.04,trailing_eps_fallback_icc,0.034164071865062665,,2026-07-27
AADX,18.68,0.0,,,,Industrials,"Applied Aerospace & Defense, In",0.105,0.75,forecast_icc,0.06889982995861532,,2026-07-27
AAL,14.95,0.0,9896450048.0,661969951.0,-6.001,Industrials,"American Airlines Group, Inc.",0.20571,0.75,forecast_icc,0.11516057146514436,,2026-07-27
AAME,1.55,0.02,31615702.0,20397228.0,5.365,Financial Services,Atlantic American Corporation,0.23,0.04,trailing_eps_fallback_icc,0.10313133480096914,3.46129047585279,2026-07-27
AAMI,82.85,0.4,2951861504.0,35628988.0,2.175,Financial Services,Acadian Asset Management Inc.,5.03667,0.25479731648092896,forecast_icc,0.11225644325234907,0.026252264476158835,2026-07-27
AAOI,97.82,0.0,7849347584.0,80242767.0,14.005,Technology,"Applied Optoelectronics, Inc.",0.88833,0.75,forecast_icc,0.0917499469808255,0.14317112853120914,2026-07-27
AAON,101.02,0.4,8274720768.0,81911710.0,11.413,Industrials,"AAON, Inc.",2.254,0.5093167701863355,forecast_icc,0.10722780603222481,0.11297763059815676,2026-07-27
AAP,57.73,1.0,3482805248.0,60329208.0,36.883,Consumer Cyclical,Advance Auto Parts Inc.,2.93797,0.36415960680333703,forecast_icc,0.13811830547126974,0.6388879136844576,2026-07-27
AAPL,336.91,1.08,4948317175808.0,14687356000.0,7.26,Technology,Apple Inc.,8.76686,0.10794400731846987,forecast_icc,0.041076033534462875,0.021548781286961173,2026-07-27
AAT,24.33,1.36,1887338240.0,61390936.0,18.514,Real Estate,"American Assets Trust, Inc.",0.39,0.01,forecast_icc,0.018782861313944257,0.6022194458922211,2026-07-27
ABBV,256.91,6.92,453906759680.0,1766792821.0,-3.767,Healthcare,AbbVie Inc.,14.125,0.15342371681415945,forecast_icc,0.09223678798094526,,2026-07-27
ABCB,86.04,0.8,5773851136.0,67106587.0,60.842,Financial Services,Ameris Bancorp,6.744,0.047492586002372494,forecast_icc,0.07054345321687916,0.7071361678857804,2026-07-27
ABEO,6.13,0.0,349380224.0,56995144.0,2.549,Healthcare,Abeona Therapeutics Inc.,0.28667,0.04,forecast_icc,0.045010735354668374,0.4158238276703377,2026-07-27
ABEV,3.07,0.17,47440080896.0,15452795091.0,1.1357006,Consumer Defensive,Ambev S.A.,0.19608,0.09338025295797636,forecast_icc,0.09602963394119268,0.36993504912015224,2026-07-27
ABG,226.64,0.0,4219764736.0,18618800.0,211.205,Consumer Cyclical,Asbury Automotive Group Inc,25.75388,0.1414179145045329,forecast_icc,0.11773611355695357,0.9318964207771416,2026-07-27
ABM,48.46,1.16,2838831616.0,58580923.0,29.846,Industrials,ABM Industries Incorporated,3.97749,0.09490910096568439,forecast_icc,0.09413535245381208,0.6158893743481544,2026-07-27
ABNB,146.86,0.0,87162126336.0,417930233.0,12.834,Consumer Cyclical,"Airbnb, Inc.",5.08777,0.18737285687049532,forecast_icc,0.06511245047831607,0.061537239117429136,2026-07-27
ABR,5.08,1.07,1059339648.0,192361203.0,11.625,Real Estate,Arbor Realty Trust,0.274,0.75,forecast_icc,0.3017124258044378,2.110936741673809,2026-07-27
