date,family,label,value,method,n_firms,yyyymm,year
2025-12-05,Basic Materials,Basic Materials,0.09849382403130286,ICC calculation,159.0,202512,2025
2025-12-05,Communication Services,Communication Services,0.05850829724120468,ICC calculation,160.0,202512,2025
2025-12-05,Consumer Cyclical,Consumer Cyclical,0.07931110651902497,ICC calculation,389.0,202512,2025
2025-12-05,Consumer Defensive,Consumer Defensive,0.06618729609847751,ICC calculation,158.0,202512,2025
2025-12-05,Energy,Energy,0.0947038119460581,ICC calculation,187.0,202512,2025
2025-12-05,Financial Services,Financial Services,0.08748712715637601,ICC calculation,631.0,202512,2025
2025-12-05,Healthcare,Healthcare,0.07918992046939134,ICC calculation,314.0,202512,2025
2025-12-05,Industrials,Industrials,0.06809192320296852,ICC calculation,434.0,202512,2025
2025-12-05,Real Estate,Real Estate,0.06490918435227781,ICC calculation,179.0,202512,2025
2025-12-05,Technology,Technology,0.07276202489687858,ICC calculation,485.0,202512,2025
2025-12-05,Utilities,Utilities,0.08351434927575288,ICC calculation,93.0,202512,2025
