date,family,label,value,method,n_firms,yyyymm,year
2025-12-22,Basic Materials,Basic Materials,0.09874021287616319,ICC calculation,154.0,202512,2025
2025-12-22,Communication Services,Communication Services,0.06065486052459265,ICC calculation,166.0,202512,2025
2025-12-22,Consumer Cyclical,Consumer Cyclical,0.07733604020609529,ICC calculation,386.0,202512,2025
2025-12-22,Consumer Defensive,Consumer Defensive,0.07290426987539853,ICC calculation,156.0,202512,2025
2025-12-22,Energy,Energy,0.10526919209080982,ICC calculation,182.0,202512,2025
2025-12-22,Financial Services,Financial Services,0.08614832270230834,ICC calculation,633.0,202512,2025
2025-12-22,Healthcare,Healthcare,0.07832214010556118,ICC calculation,334.0,202512,2025
2025-12-22,Industrials,Industrials,0.06710049520642981,ICC calculation,430.0,202512,2025
2025-12-22,Real Estate,Real Estate,0.06651826435591085,ICC calculation,175.0,202512,2025
2025-12-22,Technology,Technology,0.07560917382124967,ICC calculation,493.0,202512,2025
2025-12-22,Utilities,Utilities,0.08389371403571311,ICC calculation,91.0,202512,2025
