date,sector,vw_icc,ew_icc,n_firms,total_mktcap
2025-12-23,Technology,0.07598778894672915,0.08168736727144668,493.0,26232355680427.0
2025-12-23,Financial Services,0.08603423663982432,0.11565563287336829,634.0,14616923252856.0
2025-12-23,Communication Services,0.059542257690257526,0.11829790279045278,166.0,12208406000500.0
2025-12-23,Consumer Cyclical,0.07720493698898294,0.10536117862420243,385.0,9492676284643.0
2025-12-23,Healthcare,0.07840435919454146,0.0830549967793001,334.0,7998254025772.0
2025-12-23,Industrials,0.06705602979711492,0.08926856880403013,430.0,6717223254519.0
2025-12-23,Energy,0.10431455660164986,0.12177520441616399,182.0,3509281753610.0
2025-12-23,Consumer Defensive,0.07291562074755926,0.10766098057611237,156.0,3271574409856.0
2025-12-23,Basic Materials,0.09865313937414578,0.11221881966279838,154.0,2508906082442.0
2025-12-23,Utilities,0.0842463109657757,0.09297245859585097,91.0,1720020119768.0
2025-12-23,Real Estate,0.06657392353773905,0.09072126448649777,175.0,1589287571596.0
