date,sector,vw_icc,ew_icc,n_firms,total_mktcap
2025-12-29,Technology,0.07597388949165045,0.0820280012518374,492.0,26242575471551.0
2025-12-29,Financial Services,0.08627868924396533,0.11626889795640388,633.0,14580399267440.0
2025-12-29,Communication Services,0.059335209167569083,0.11895955797259931,166.0,12182421546871.0
2025-12-29,Consumer Cyclical,0.07774812986647058,0.1047352117992898,384.0,9409333742678.0
2025-12-29,Healthcare,0.07835517472516568,0.0838806500104817,333.0,8023900751346.0
2025-12-29,Industrials,0.06721746547501546,0.08958293010518618,429.0,6698425877523.0
2025-12-29,Energy,0.10451652084451749,0.12129332260279306,183.0,3511364773168.0
2025-12-29,Consumer Defensive,0.07288723791465777,0.10857083831957709,156.0,3289604614209.0
2025-12-29,Basic Materials,0.09947142417515549,0.11299910917832824,154.0,2472280540478.0
2025-12-29,Utilities,0.0825946541121665,0.09168062356817278,90.0,1714729540352.0
2025-12-29,Real Estate,0.06646565280173213,0.09173774210086513,174.0,1602589885136.0
