date,sector,vw_icc,ew_icc,n_firms,total_mktcap
2025-12-18,Technology,0.07521406415224564,0.08185623028110679,492.0,25419808364329.0
2025-12-18,Financial Services,0.08698832789964502,0.11527705938723536,632.0,14366760933404.0
2025-12-18,Communication Services,0.060974116472954296,0.12208265467189582,165.0,11828303988580.0
2025-12-18,Consumer Cyclical,0.07735485620544838,0.10479468976780547,386.0,9439470835792.0
2025-12-18,Healthcare,0.0793388374648036,0.08396900585558377,335.0,7876964436811.0
2025-12-18,Industrials,0.06810436206111639,0.08961513728038119,430.0,6578534306911.0
2025-12-18,Energy,0.10731533705582434,0.1235602416638256,182.0,3439434899738.0
2025-12-18,Consumer Defensive,0.07251165382920322,0.10706316609723111,156.0,3296069928518.0
2025-12-18,Basic Materials,0.09991836070630356,0.11317102441293207,155.0,2434063672564.0
2025-12-18,Utilities,0.08438590892228237,0.09364115601577545,91.0,1725138387744.0
2025-12-18,Real Estate,0.06673800756298248,0.08985879534932399,175.0,1589681386316.0
