date,family,label,value,method,n_firms,yyyymm,year
2025-12-24,Basic Materials,Basic Materials,0.098567553050876,ICC calculation,154.0,202512,2025
2025-12-24,Communication Services,Communication Services,0.05918639227536315,ICC calculation,166.0,202512,2025
2025-12-24,Consumer Cyclical,Consumer Cyclical,0.07705518114873407,ICC calculation,385.0,202512,2025
2025-12-24,Consumer Defensive,Consumer Defensive,0.07259551958553079,ICC calculation,156.0,202512,2025
2025-12-24,Energy,Energy,0.10483535436332077,ICC calculation,182.0,202512,2025
2025-12-24,Financial Services,Financial Services,0.085849039614629,ICC calculation,633.0,202512,2025
2025-12-24,Healthcare,Healthcare,0.0781935957848031,ICC calculation,334.0,202512,2025
2025-12-24,Industrials,Industrials,0.06721713906521824,ICC calculation,430.0,202512,2025
2025-12-24,Real Estate,Real Estate,0.06632834220853533,ICC calculation,175.0,202512,2025
2025-12-24,Technology,Technology,0.07586721465975899,ICC calculation,493.0,202512,2025
2025-12-24,Utilities,Utilities,0.08329632198027227,ICC calculation,91.0,202512,2025
