date,family,label,value,method,n_firms,yyyymm,year
2025-12-23,Basic Materials,Basic Materials,0.09865313937414578,ICC calculation,154.0,202512,2025
2025-12-23,Communication Services,Communication Services,0.059542257690257526,ICC calculation,166.0,202512,2025
2025-12-23,Consumer Cyclical,Consumer Cyclical,0.07720493698898294,ICC calculation,385.0,202512,2025
2025-12-23,Consumer Defensive,Consumer Defensive,0.07291562074755926,ICC calculation,156.0,202512,2025
2025-12-23,Energy,Energy,0.10431455660164986,ICC calculation,182.0,202512,2025
2025-12-23,Financial Services,Financial Services,0.08603423663982432,ICC calculation,634.0,202512,2025
2025-12-23,Healthcare,Healthcare,0.07840435919454146,ICC calculation,334.0,202512,2025
2025-12-23,Industrials,Industrials,0.06705602979711492,ICC calculation,430.0,202512,2025
2025-12-23,Real Estate,Real Estate,0.06657392353773905,ICC calculation,175.0,202512,2025
2025-12-23,Technology,Technology,0.07598778894672915,ICC calculation,493.0,202512,2025
2025-12-23,Utilities,Utilities,0.0842463109657757,ICC calculation,91.0,202512,2025
