date,family,label,value,method,n_firms,yyyymm,year
2025-12-16,Basic Materials,Basic Materials,0.09984600775807509,ICC calculation,155.0,202512,2025
2025-12-16,Communication Services,Communication Services,0.05981368162165506,ICC calculation,166.0,202512,2025
2025-12-16,Consumer Cyclical,Consumer Cyclical,0.07753886796272573,ICC calculation,387.0,202512,2025
2025-12-16,Consumer Defensive,Consumer Defensive,0.07241493033025341,ICC calculation,157.0,202512,2025
2025-12-16,Energy,Energy,0.10779313567028392,ICC calculation,182.0,202512,2025
2025-12-16,Financial Services,Financial Services,0.08689461136754985,ICC calculation,634.0,202512,2025
2025-12-16,Healthcare,Healthcare,0.07883523193009921,ICC calculation,335.0,202512,2025
2025-12-16,Industrials,Industrials,0.06775471104475458,ICC calculation,430.0,202512,2025
2025-12-16,Real Estate,Real Estate,0.06602802012043447,ICC calculation,176.0,202512,2025
2025-12-16,Technology,Technology,0.07516852750431614,ICC calculation,492.0,202512,2025
2025-12-16,Utilities,Utilities,0.08447132825876222,ICC calculation,91.0,202512,2025
