date,sector,vw_icc,ew_icc,n_firms,total_mktcap
2025-12-02,Technology,0.07309177426385595,0.08448496735108961,484.0,26181220679146.0
2025-12-02,Financial Services,0.08757121759727313,0.11903778221429055,630.0,13981483619831.0
2025-12-02,Communication Services,0.05886626921879321,0.1238337915310462,159.0,12199782587776.0
2025-12-02,Consumer Cyclical,0.07984079144179797,0.10943744634396102,389.0,9248976563819.0
2025-12-02,Healthcare,0.07921862780728613,0.0882902427246577,313.0,7847909576279.0
2025-12-02,Industrials,0.0686477101711392,0.09353843084191736,434.0,6498921218991.0
2025-12-02,Consumer Defensive,0.06598309933800225,0.10926152155562428,158.0,4232931601908.0
2025-12-02,Energy,0.09713594184748524,0.1217966166641774,185.0,3537358030256.0
2025-12-02,Basic Materials,0.09574644065582119,0.11691890225123705,159.0,2363989733010.0
2025-12-02,Utilities,0.0830335027704843,0.0914000194785979,93.0,1769117882132.0
2025-12-02,Real Estate,0.06477310898151313,0.09282337845257109,179.0,1616948528640.0
