date,sector,vw_icc,ew_icc,n_firms,total_mktcap
2025-12-17,Technology,0.0761987307709712,0.0822901611198783,492.0,25063554335783.0
2025-12-17,Financial Services,0.08704728868484195,0.1155331853903746,633.0,14332985794833.0
2025-12-17,Communication Services,0.06102000255500105,0.12150901757777126,166.0,11708490735960.0
2025-12-17,Consumer Cyclical,0.0781838712815881,0.10506513598137716,386.0,9300905827006.0
2025-12-17,Healthcare,0.078993893244445,0.08365130982212383,335.0,7868788805341.0
2025-12-17,Industrials,0.06846686883000337,0.08978376314470891,430.0,6524605023386.0
2025-12-17,Energy,0.1063700149351746,0.12271469319087015,182.0,3479359475636.0
2025-12-17,Consumer Defensive,0.07208947607245196,0.10689513449059194,156.0,3316005898210.0
2025-12-17,Basic Materials,0.10002895658301966,0.11357550231184987,155.0,2426493036822.0
2025-12-17,Utilities,0.08447718535631786,0.09399911721009616,91.0,1709570023188.0
2025-12-17,Real Estate,0.0665071168590316,0.08908078291199156,176.0,1597922527790.0
