date,family,label,value,method,n_firms,yyyymm,year
2025-12-15,Basic Materials,Basic Materials,0.09864815956735969,ICC calculation,155.0,202512,2025
2025-12-15,Communication Services,Communication Services,0.05976121247205412,ICC calculation,165.0,202512,2025
2025-12-15,Consumer Cyclical,Consumer Cyclical,0.07800181117054046,ICC calculation,387.0,202512,2025
2025-12-15,Consumer Defensive,Consumer Defensive,0.07219905931673158,ICC calculation,157.0,202512,2025
2025-12-15,Energy,Energy,0.10579978479667501,ICC calculation,183.0,202512,2025
2025-12-15,Financial Services,Financial Services,0.08657905550959019,ICC calculation,634.0,202512,2025
2025-12-15,Healthcare,Healthcare,0.07818017727700287,ICC calculation,334.0,202512,2025
2025-12-15,Industrials,Industrials,0.0674930625287327,ICC calculation,430.0,202512,2025
2025-12-15,Real Estate,Real Estate,0.06566157901028066,ICC calculation,176.0,202512,2025
2025-12-15,Technology,Technology,0.07515798654969433,ICC calculation,494.0,202512,2025
2025-12-15,Utilities,Utilities,0.08394337953165484,ICC calculation,92.0,202512,2025
