date,family,label,value,method,n_firms,yyyymm,year
2025-12-18,Basic Materials,Basic Materials,0.09991836070630356,ICC calculation,155.0,202512,2025
2025-12-18,Communication Services,Communication Services,0.060974116472954296,ICC calculation,165.0,202512,2025
2025-12-18,Consumer Cyclical,Consumer Cyclical,0.07735485620544838,ICC calculation,386.0,202512,2025
2025-12-18,Consumer Defensive,Consumer Defensive,0.07251165382920322,ICC calculation,156.0,202512,2025
2025-12-18,Energy,Energy,0.10731533705582434,ICC calculation,182.0,202512,2025
2025-12-18,Financial Services,Financial Services,0.08698832789964502,ICC calculation,632.0,202512,2025
2025-12-18,Healthcare,Healthcare,0.0793388374648036,ICC calculation,335.0,202512,2025
2025-12-18,Industrials,Industrials,0.06810436206111639,ICC calculation,430.0,202512,2025
2025-12-18,Real Estate,Real Estate,0.06673800756298248,ICC calculation,175.0,202512,2025
2025-12-18,Technology,Technology,0.07521406415224564,ICC calculation,492.0,202512,2025
2025-12-18,Utilities,Utilities,0.08438590892228237,ICC calculation,91.0,202512,2025
