date,group,daily_icc,ew_icc,n_firms,method,source_file
2026-06-16,Basic Materials,0.08392225484015399,0.11481849485274222,198,ICC calculation,data/202606/icc_live_usall_2026_0616_r1.csv
2026-06-16,Communication Services,0.05017553056927377,0.13245630973282696,183,ICC calculation,data/202606/icc_live_usall_2026_0616_r1.csv
2026-06-16,Consumer Cyclical,0.08174362787057372,0.12189062860995042,412,ICC calculation,data/202606/icc_live_usall_2026_0616_r1.csv
2026-06-16,Consumer Defensive,0.06684890230468583,0.11179301261210929,185,ICC calculation,data/202606/icc_live_usall_2026_0616_r1.csv
2026-06-16,Energy,0.08792428916956779,0.11547457114730023,223,ICC calculation,data/202606/icc_live_usall_2026_0616_r1.csv
2026-06-16,Financial Services,0.08808804562237313,0.12081699743701906,1039,ICC calculation,data/202606/icc_live_usall_2026_0616_r1.csv
2026-06-16,Healthcare,0.0915722678911464,0.10684924571300633,396,ICC calculation,data/202606/icc_live_usall_2026_0616_r1.csv
2026-06-16,Industrials,0.06822703433794197,0.09570929528404704,509,ICC calculation,data/202606/icc_live_usall_2026_0616_r1.csv
2026-06-16,Real Estate,0.05388143972618944,0.08662949546241293,193,ICC calculation,data/202606/icc_live_usall_2026_0616_r1.csv
2026-06-16,Technology,0.09092435209697354,0.10354262591032927,563,ICC calculation,data/202606/icc_live_usall_2026_0616_r1.csv
2026-06-16,Unknown,0.11698586629276575,0.08109858795849904,5,ICC calculation,data/202606/icc_live_usall_2026_0616_r1.csv
2026-06-16,Utilities,0.08030680837559757,0.1005883325378415,92,ICC calculation,data/202606/icc_live_usall_2026_0616_r1.csv
