date,group,daily_icc,ew_icc,n_firms,method,source_file
2026-06-03,Basic Materials,0.08358696450360217,0.1131484230180347,198,ICC calculation,data/202606/icc_live_usall_2026_0603_r1.csv
2026-06-03,Communication Services,0.05075426339286323,0.13379661163787357,183,ICC calculation,data/202606/icc_live_usall_2026_0603_r1.csv
2026-06-03,Consumer Cyclical,0.0828720394688652,0.12287442906140215,411,ICC calculation,data/202606/icc_live_usall_2026_0603_r1.csv
2026-06-03,Consumer Defensive,0.06729979833876142,0.1162783502589858,186,ICC calculation,data/202606/icc_live_usall_2026_0603_r1.csv
2026-06-03,Energy,0.08435578123058766,0.11217506082195884,224,ICC calculation,data/202606/icc_live_usall_2026_0603_r1.csv
2026-06-03,Financial Services,0.09142339630414952,0.12341226878891158,1043,ICC calculation,data/202606/icc_live_usall_2026_0603_r1.csv
2026-06-03,Healthcare,0.09144065643350986,0.10849517085797379,395,ICC calculation,data/202606/icc_live_usall_2026_0603_r1.csv
2026-06-03,Industrials,0.06993537620027582,0.09680224473462579,502,ICC calculation,data/202606/icc_live_usall_2026_0603_r1.csv
2026-06-03,Real Estate,0.05621871479435587,0.08891093495793094,192,ICC calculation,data/202606/icc_live_usall_2026_0603_r1.csv
2026-06-03,Technology,0.08655398690367286,0.10178165672186955,562,ICC calculation,data/202606/icc_live_usall_2026_0603_r1.csv
2026-06-03,Unknown,0.11594527542090426,0.10721027030717296,3,ICC calculation,data/202606/icc_live_usall_2026_0603_r1.csv
2026-06-03,Utilities,0.08118076762297098,0.09796243205041795,92,ICC calculation,data/202606/icc_live_usall_2026_0603_r1.csv
