date,group,daily_icc,ew_icc,n_firms,method,source_file
2026-06-12,Basic Materials,0.08539622168869068,0.11533829472128561,198,ICC calculation,data/202606/icc_live_usall_2026_0612_r1.csv
2026-06-12,Communication Services,0.05128841959530113,0.13271627408385653,182,ICC calculation,data/202606/icc_live_usall_2026_0612_r1.csv
2026-06-12,Consumer Cyclical,0.08295207230546402,0.12152268649261762,413,ICC calculation,data/202606/icc_live_usall_2026_0612_r1.csv
2026-06-12,Consumer Defensive,0.06508078695941165,0.10913358970990059,184,ICC calculation,data/202606/icc_live_usall_2026_0612_r1.csv
2026-06-12,Energy,0.08556188771604163,0.11239453307678417,223,ICC calculation,data/202606/icc_live_usall_2026_0612_r1.csv
2026-06-12,Financial Services,0.08900560738695601,0.12103359488770692,1036,ICC calculation,data/202606/icc_live_usall_2026_0612_r1.csv
2026-06-12,Healthcare,0.09131588367532252,0.10632668085099845,396,ICC calculation,data/202606/icc_live_usall_2026_0612_r1.csv
2026-06-12,Industrials,0.06799661748187574,0.09578619043112609,506,ICC calculation,data/202606/icc_live_usall_2026_0612_r1.csv
2026-06-12,Real Estate,0.05356290340804785,0.08677396387499563,193,ICC calculation,data/202606/icc_live_usall_2026_0612_r1.csv
2026-06-12,Technology,0.09122527250261361,0.10350387090573504,563,ICC calculation,data/202606/icc_live_usall_2026_0612_r1.csv
2026-06-12,Unknown,0.1164308736615998,0.10720419357655249,3,ICC calculation,data/202606/icc_live_usall_2026_0612_r1.csv
2026-06-12,Utilities,0.08063100562270788,0.10027194854113348,93,ICC calculation,data/202606/icc_live_usall_2026_0612_r1.csv
