ticker,price,dividend,mktcap,shares,bvps,sector,name,FE1,g2,icc_method,ICC,bm,date
MMM,152.9,3.12,79747629056,521567261,6.256,Industrials,3M Company,8.69644,0.08725179498737412,forecast_icc,0.07207050413800153,0.04091563377419941,2026-06-02
AXP,310.97,3.8,212183056384,682326443,49.846,Financial Services,American Express Company,17.68898,0.1374109756469848,forecast_icc,0.08227527917751676,0.1602919877646869,2026-06-02
AMGN,328.26,10.08,177164648448,539708274,17.028,Healthcare,Amgen Inc.,22.40688,0.047763008504530635,forecast_icc,0.07191150138361169,0.05187351184437578,2026-06-02
AMZN,256.52,0.0,2759413727232,10757109436,41.093,Consumer Cyclical,"Amazon.com, Inc.",8.64623,0.1407492051449013,forecast_icc,0.05491034641191275,0.16019413605547486,2026-06-02
AAPL,315.2,1.08,4629454651392,14687356000,7.26,Technology,Apple Inc.,8.75324,0.10303956020856275,forecast_icc,0.0422929492888221,0.023032994723890008,2026-06-02
BA,217.7,0.0,171613421568,788302331,7.591,Industrials,Boeing Company (The),4.18143,0.04,forecast_icc,0.024174484090917568,0.034869085063081166,2026-06-02
CAT,909.81,6.04,419051175936,460591983,40.511,Industrials,"Caterpillar, Inc.",24.30876,0.22642701643358198,forecast_icc,0.0648285526855934,0.044526880951081545,2026-06-02
CVX,187.55,7.12,373524168704,1991597732,92.906,Energy,Chevron Corporation,14.61023,0.01,forecast_icc,0.06443883011918994,0.49536655025881476,2026-06-02
CSCO,128.0,1.68,504503631872,3941434665,12.401,Technology,"Cisco Systems, Inc.",4.27766,0.11566136626099333,forecast_icc,0.0544181678127339,0.09688281350780444,2026-06-02
KO,78.41,2.12,337357668352,4302482418,7.816,Consumer Defensive,Coca-Cola Company (The),3.26595,0.06665135718550497,forecast_icc,0.056056520385354136,0.09968115662929064,2026-06-02
DIS,101.41,1.5,176099639296,1736511424,62.297,Communication Services,Walt Disney Company (The),6.81655,0.09945646991513302,forecast_icc,0.08121438119563484,0.6143081985482819,2026-06-02
GS,1064.58,18.0,314058997760,295007421,356.271,Financial Services,"Goldman Sachs Group, Inc. (The)",59.36404,0.10165834400758422,forecast_icc,0.07376798271887564,0.3346587413088833,2026-06-02
HD,311.52,9.32,310621765632,997116682,13.916,Consumer Cyclical,"Home Depot, Inc. (The)",14.96593,0.07619239165223957,forecast_icc,0.06543568286525592,0.04467129249130287,2026-06-02
HON,235.23,4.76,149054226432,633653119,21.447,Industrials,Honeywell International Inc.,10.52167,0.0888404597369048,forecast_icc,0.06213854004347763,0.09117459308940074,2026-06-02
IBM,329.23,6.76,309438447616,939885280,35.083,Technology,International Business Machines,12.4254,0.08025979042928211,forecast_icc,0.05355814756747933,0.10656075717895058,2026-06-02
JNJ,222.89,5.36,536544575488,2407216971,33.735,Healthcare,Johnson & Johnson,11.57449,0.09873869172637395,forecast_icc,0.0727299932259059,0.1513526894626134,2026-06-02
JPM,300.96,6.0,806425722880,2679511418,128.379,Financial Services,JP Morgan Chase & Co.,22.30846,0.05573132345307563,forecast_icc,0.07441185852915544,0.4265650097356949,2026-06-02
MCD,276.36,7.44,196355391488,710505859,-1.81,Consumer Cyclical,McDonald's Corporation,12.9885,0.09493321014743805,forecast_icc,0.06853861139452264,,2026-06-02
MRK,115.65,3.4,285635215360,2469824415,18.576,Healthcare,"Merck & Company, Inc.",2.73657,0.75,forecast_icc,0.19306810597396284,0.1606225558540318,2026-06-02
MSFT,441.31,3.64,3278242578432,7428434704,55.777,Technology,Microsoft Corporation,16.81236,0.15048571408178257,forecast_icc,0.0651698621258675,0.12638961046109862,2026-06-02
NKE,43.73,1.64,64759189504,1199499281,9.52,Consumer Cyclical,"Nike, Inc.",1.49947,0.23543652090405276,forecast_icc,0.09560296183665284,0.17633378741428912,2026-06-02
NVDA,222.82,1.0,5396923154432,24221000000,6.472,Technology,NVIDIA Corporation,8.9427,0.41540027061178386,forecast_icc,0.12398876349050092,0.029045866971677874,2026-06-02
PG,140.82,4.26,327913340928,2328598978,23.081,Consumer Defensive,Procter & Gamble Company (The),6.89799,0.02723691974038811,forecast_icc,0.05132129646940663,0.16390425854317134,2026-06-02
CRM,200.84,1.76,164487954432,819000000,41.801,Technology,"Salesforce, Inc.",14.10826,0.10269444991799137,forecast_icc,0.08188010046505168,0.20813085747353555,2026-06-02
SHW,293.0,3.2,72264237056,246635621,18.071,Basic Materials,Sherwin-Williams Company (The),11.74548,0.13078052152828157,forecast_icc,0.06405697297493951,0.06167576783018075,2026-06-02
TRV,291.86,5.0,62062477312,212644693,150.452,Financial Services,"The Travelers Companies, Inc.",28.1072,0.015682814367848685,forecast_icc,0.07011321703116435,0.5154937530192671,2026-06-02
UNH,377.92,8.84,343205937152,908144404,107.798,Healthcare,UnitedHealth Group Incorporated,18.37334,0.13591377506757074,forecast_icc,0.07954374255622831,0.2852402591713776,2026-06-02
VZ,47.87,2.83,199883997184,4175558910,24.77,Communication Services,Verizon Communications Inc.,4.97177,0.06074697743459567,forecast_icc,0.11094008482995116,0.5174430952843637,2026-06-02
V,317.32,2.68,603461320704,1659709932,18.642,Financial Services,Visa Inc.,13.11301,0.13188886457037707,forecast_icc,0.06456711267021575,0.051271409601279704,2026-06-02
WMT,113.06,0.99,899740401664,7958079155,12.501,Consumer Defensive,Walmart Inc.,2.9081,0.13118187132491999,forecast_icc,0.04666668477613195,0.11056961244895434,2026-06-02
