date,group,daily_icc,ew_icc,n_firms,method,source_file
2025-11-01,Basic Materials,0.09407933567263825,0.11911455413218007,158,ICC calculation,data/202510/icc_live_usall_2025_1031.csv
2025-11-01,Communication Services,0.06066222850007688,0.12137622844036909,157,ICC calculation,data/202510/icc_live_usall_2025_1031.csv
2025-11-01,Consumer Cyclical,0.0820009186993626,0.11249085645477704,394,ICC calculation,data/202510/icc_live_usall_2025_1031.csv
2025-11-01,Consumer Defensive,0.06812435125997682,0.11064527659580731,155,ICC calculation,data/202510/icc_live_usall_2025_1031.csv
2025-11-01,Energy,0.09994834556905308,0.12275633154439562,186,ICC calculation,data/202510/icc_live_usall_2025_1031.csv
2025-11-01,Financial Services,0.08461067183216653,0.12099403663748858,623,ICC calculation,data/202510/icc_live_usall_2025_1031.csv
2025-11-01,Healthcare,0.08263648660258285,0.09283124836716301,308,ICC calculation,data/202510/icc_live_usall_2025_1031.csv
2025-11-01,Industrials,0.06585117481597783,0.09187989666870496,434,ICC calculation,data/202510/icc_live_usall_2025_1031.csv
2025-11-01,Real Estate,0.07019930633780548,0.09364950157863118,183,ICC calculation,data/202510/icc_live_usall_2025_1031.csv
2025-11-01,Technology,0.0662699316460531,0.08346632763936676,489,ICC calculation,data/202510/icc_live_usall_2025_1031.csv
2025-11-01,Unknown,0.16186490450233618,0.1414123450874675,2,ICC calculation,data/202510/icc_live_usall_2025_1031.csv
2025-11-01,Utilities,0.08303810114408884,0.09628192359404447,91,ICC calculation,data/202510/icc_live_usall_2025_1031.csv
