date,group,daily_icc,ew_icc,n_firms,method,source_file
2025-11-07,Basic Materials,0.09578366132418399,0.1207578204607322,158,ICC calculation,data/202511/icc_live_usall_2025_1107.csv
2025-11-07,Communication Services,0.06125243726209741,0.11952336467349274,158,ICC calculation,data/202511/icc_live_usall_2025_1107.csv
2025-11-07,Consumer Cyclical,0.08166252441940412,0.1122658707431724,391,ICC calculation,data/202511/icc_live_usall_2025_1107.csv
2025-11-07,Consumer Defensive,0.0674075819156429,0.10965787685073317,156,ICC calculation,data/202511/icc_live_usall_2025_1107.csv
2025-11-07,Energy,0.09751055132992383,0.12257934613725513,185,ICC calculation,data/202511/icc_live_usall_2025_1107.csv
2025-11-07,Financial Services,0.08661425329669141,0.11927033753613224,624,ICC calculation,data/202511/icc_live_usall_2025_1107.csv
2025-11-07,Healthcare,0.08250453365891995,0.0904161258387415,310,ICC calculation,data/202511/icc_live_usall_2025_1107.csv
2025-11-07,Industrials,0.06699419189259417,0.09398965938790978,433,ICC calculation,data/202511/icc_live_usall_2025_1107.csv
2025-11-07,Real Estate,0.07033583129247728,0.09612006043007437,183,ICC calculation,data/202511/icc_live_usall_2025_1107.csv
2025-11-07,Technology,0.06873373899714284,0.08477651943901589,486,ICC calculation,data/202511/icc_live_usall_2025_1107.csv
2025-11-07,Unknown,0.16238493066207957,0.14191451016063283,2,ICC calculation,data/202511/icc_live_usall_2025_1107.csv
2025-11-07,Utilities,0.08035511768102527,0.09421667071037132,91,ICC calculation,data/202511/icc_live_usall_2025_1107.csv
