date,country,icc,method,n_candidates,n_selected,n_icc_available,coverage_mktcap,status,source_file
2026-05-06,Finland,0.1057098466185484,ADR Top-10 ICC calculation,27.0,25,8,1.0,ok_adr_top_n,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,France,0.0886069411896966,ADR Top-10 ICC calculation,102.0,25,10,0.9772059350838672,ok_adr_top_n,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,Germany,0.0934251217980543,ADR Top-10 ICC calculation,118.0,25,10,0.9241687694943994,ok_adr_top_n,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,Gibraltar,,Unavailable,2.0,2,0,,insufficient_adr_icc,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,Greece,0.1186641789669609,Partial ADR estimate,22.0,22,2,0.9608033136442902,partial_adr_composite,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,Hong Kong,,Unavailable,165.0,25,1,,insufficient_adr_icc,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,Hungary,,Unavailable,6.0,6,0,,insufficient_adr_icc,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,Iceland,,Unavailable,1.0,1,0,,insufficient_adr_icc,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,India,0.0943901350821361,ADR Top-10 ICC calculation,73.0,25,7,1.0,ok_adr_top_n,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,Indonesia,0.3970622101863859,Partial ADR estimate,46.0,25,2,1.0,partial_adr_composite,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,Ireland,0.0987459924669864,ADR Top-10 ICC calculation,20.0,20,6,0.9685398694133782,ok_adr_top_n,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,Isle of Man,,Unavailable,1.0,1,0,,insufficient_adr_icc,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,Israel,0.0817629952551315,ADR Top-10 ICC calculation,46.0,25,10,0.9369704484648076,ok_adr_top_n,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,Italy,0.0868174602446065,ADR Top-10 ICC calculation,49.0,25,6,1.0,ok_adr_top_n,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,Japan,0.0997496128751761,ADR Top-10 ICC calculation,364.0,25,10,0.996355683947632,ok_adr_top_n,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,Jersey,0.1475910325677666,Partial ADR estimate,4.0,4,2,0.7508657795650971,partial_adr_composite,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,Jordan,,Unavailable,2.0,2,0,,insufficient_adr_icc,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,Kazakhstan,,Unavailable,13.0,13,1,,insufficient_adr_icc,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,Korea,,Unavailable,15.0,15,1,,insufficient_adr_icc,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,Latvia,,Unavailable,1.0,1,0,,insufficient_adr_icc,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,Lebanon,,Unavailable,5.0,5,0,,insufficient_adr_icc,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,Lithuania,,Unavailable,2.0,2,0,,insufficient_adr_icc,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,Luxembourg,0.1061487060325582,ADR Top-10 ICC calculation,18.0,18,5,1.0,ok_adr_top_n,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,Macau,,Unavailable,3.0,3,0,,insufficient_adr_icc,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,Malaysia,,Unavailable,10.0,10,0,,insufficient_adr_icc,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,Mexico,0.1128591400779562,ADR Top-10 ICC calculation,22.0,22,10,0.9968611540884448,ok_adr_top_n,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,Morocco,,Unavailable,2.0,2,0,,insufficient_adr_icc,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,Netherlands,0.0798882122118258,ADR Top-10 ICC calculation,47.0,25,10,0.9800040592777702,ok_adr_top_n,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,New Zealand,,Unavailable,20.0,20,1,,insufficient_adr_icc,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,Nigeria,,Unavailable,2.0,2,0,,insufficient_adr_icc,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,Norway,0.1091149574838167,ADR Top-10 ICC calculation,32.0,25,5,1.0,ok_adr_top_n,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,Oman,,Unavailable,2.0,2,0,,insufficient_adr_icc,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,Pakistan,,Unavailable,9.0,9,0,,insufficient_adr_icc,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,Peru,0.1062947581718203,Partial ADR estimate,6.0,6,2,1.0,partial_adr_composite,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,Philippines,,Unavailable,28.0,25,0,,insufficient_adr_icc,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,Poland,,Unavailable,20.0,20,0,,insufficient_adr_icc,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,Portugal,0.0775312695222736,Partial ADR estimate,7.0,7,2,1.0,partial_adr_composite,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,Qatar,,Unavailable,2.0,2,0,,insufficient_adr_icc,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,Romania,,Unavailable,3.0,3,0,,insufficient_adr_icc,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,Russia,,Unavailable,40.0,25,0,,insufficient_adr_icc,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,S. Africa,0.2465439153754004,ADR Top-10 ICC calculation,41.0,25,5,1.0,ok_adr_top_n,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,Singapore,0.0907532208095712,ADR Top-10 ICC calculation,58.0,25,7,0.9953017208139318,ok_adr_top_n,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,Slovenia,,Unavailable,1.0,1,0,,insufficient_adr_icc,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,South Africa,0.1181282994788244,ADR Top-10 ICC calculation,4.0,4,4,1.0,ok_adr_top_n,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,South Korea,0.1933212304539034,ADR Top-10 ICC calculation,7.0,7,7,1.0,ok_adr_top_n,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,Spain,0.0838847297742118,ADR Top-10 ICC calculation,41.0,25,10,0.9919464641609196,ok_adr_top_n,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,Sweden,0.0660115217385916,ADR Top-10 ICC calculation,75.0,25,6,1.0,ok_adr_top_n,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,Switzerland,0.0835299079169901,ADR Top-10 ICC calculation,65.0,25,10,0.997354993869288,ok_adr_top_n,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,Taiwan,0.0865585878898878,ADR Top-10 ICC calculation,93.0,25,5,0.9997990992333752,ok_adr_top_n,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,Thailand,,Unavailable,37.0,25,1,,insufficient_adr_icc,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,Turkey,0.18568433402527,Partial ADR estimate,32.0,25,2,1.0,partial_adr_composite,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,UAE,,Unavailable,1.0,1,0,,insufficient_adr_icc,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,UK,0.0665354424053635,ADR Top-10 ICC calculation,170.0,25,4,1.0,ok_adr_top_n,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,Ukraine,,Unavailable,5.0,5,0,,insufficient_adr_icc,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,United Kingdom,0.0827949972085427,ADR Top-10 ICC calculation,24.0,24,10,0.8502852629210961,ok_adr_top_n,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,United States,0.0754191274438953,ADR Top-10 ICC calculation,55.0,25,10,0.9578994491227596,ok_adr_top_n,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,Uruguay,0.0941197668470844,Partial ADR estimate,2.0,2,2,1.0,partial_adr_composite,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
2026-05-06,Venezuela,,Unavailable,3.0,3,0,,insufficient_adr_icc,data/derived/country_adr/202605/country_adr_icc_2026_05_06.csv
