family,label,date,value,method,source,n_items,coverage_weight,status
dow30,Dow 30,2026-04-27,0.0733942848008261,ICC calculation,Constituent ICC aggregation,30,,available
ndx100,Nasdaq-100,2026-04-27,0.07453164386519277,ICC calculation,Constituent ICC aggregation,100,,available
rut1000,Russell 1000,2026-04-27,0.07535261590793173,ICC calculation,Constituent ICC aggregation,972,,available
sp100,S&P 100,2026-04-27,0.07429198029226997,ICC calculation,Constituent ICC aggregation,101,,available
sp400,S&P 400,2026-04-27,0.08337652101918035,ICC calculation,Constituent ICC aggregation,393,,available
sp500,S&P 500,2026-04-27,0.0748247913636943,ICC calculation,Constituent ICC aggregation,500,,available
sp600,S&P 600,2026-04-27,0.09243665358265266,ICC calculation,Constituent ICC aggregation,570,,available
