family,label,date,value,method,source,n_items,coverage_weight,status
dow30,Dow 30,2026-04-23,0.07331066141433833,ICC calculation,Constituent ICC aggregation,30,,available
ndx100,Nasdaq-100,2026-04-23,0.07548196973585825,ICC calculation,Constituent ICC aggregation,100,,available
rut1000,Russell 1000,2026-04-23,0.07575023127006587,ICC calculation,Constituent ICC aggregation,977,,available
sp100,S&P 100,2026-04-23,0.07490713668485967,ICC calculation,Constituent ICC aggregation,101,,available
sp400,S&P 400,2026-04-23,0.08360250178556113,ICC calculation,Constituent ICC aggregation,396,,available
sp500,S&P 500,2026-04-23,0.07579001753110064,ICC calculation,Constituent ICC aggregation,500,,available
sp600,S&P 600,2026-04-23,0.09314598296556881,ICC calculation,Constituent ICC aggregation,572,,available
