date,etf,ticker,weight,icc
2026-07-03,SPY,NVDA,0.0742,0.1352273062232921
2026-07-03,SPY,AAPL,0.067,0.043427188863271
2026-07-03,SPY,MSFT,0.0443,0.0712673245309082
2026-07-03,SPY,AMZN,0.036699999999999997,0.0574288269363639
2026-07-03,SPY,GOOGL,0.032799999999999996,0.0362146076689527
2026-07-03,SPY,AVGO,0.0271,0.1680321508488526
2026-07-03,SPY,GOOG,0.0262,0.0370051233773708
2026-07-03,SPY,META,0.0209,0.0593470279946723
2026-07-03,SPY,TSLA,0.018600000000000002,0.0185719310443399
2026-07-03,SPY,MU,0.0181,0.2513973932184242
2026-07-03,SPY,LLY,0.0146,0.0693465871686719
2026-07-03,SPY,BRK-B,0.014199999999999999,0.0395168942043607
2026-07-03,SPY,JPM,0.0139,0.0686854813659695
2026-07-03,SPY,AMD,0.0137,0.1173392566532395
2026-07-03,SPY,JNJ,0.0095,0.0641739374958331
2026-07-03,SPY,INTC,0.009300000000000001,0.0493725619858575
2026-07-03,SPY,V,0.009000000000000001,0.0586804157606108
2026-07-03,SPY,XOM,0.0088,0.0643452146285935
2026-07-03,SPY,AMAT,0.008,0.0715037423699506
2026-07-03,SPY,LRCX,0.0076,0.0730810686690029
2026-07-03,SPY,WMT,0.0074,0.0470789467405184
2026-07-03,SPY,CSCO,0.0072,0.0602687076946728
2026-07-03,SPY,CAT,0.0070999999999999995,0.0625613185787506
2026-07-03,SPY,ABBV,0.0069,0.0882619695224465
2026-07-03,SPY,MA,0.006500000000000001,0.0643091527156166
2026-07-03,IVV,NVDA,0.07429999999999999,0.1352273062232921
2026-07-03,IVV,AAPL,0.06709999999999999,0.043427188863271
2026-07-03,IVV,MSFT,0.0443,0.0712673245309082
2026-07-03,IVV,AMZN,0.036699999999999997,0.0574288269363639
2026-07-03,IVV,GOOGL,0.0329,0.0362146076689527
2026-07-03,IVV,AVGO,0.0271,0.1680321508488526
2026-07-03,IVV,GOOG,0.0263,0.0370051233773708
2026-07-03,IVV,META,0.0209,0.0593470279946723
2026-07-03,IVV,TSLA,0.018600000000000002,0.0185719310443399
2026-07-03,IVV,MU,0.0181,0.2513973932184242
2026-07-03,IVV,LLY,0.0146,0.0693465871686719
2026-07-03,IVV,BRK-B,0.014199999999999999,0.0395168942043607
2026-07-03,IVV,JPM,0.0139,0.0686854813659695
2026-07-03,IVV,AMD,0.0137,0.1173392566532395
2026-07-03,IVV,JNJ,0.0095,0.0641739374958331
2026-07-03,IVV,INTC,0.009300000000000001,0.0493725619858575
2026-07-03,IVV,V,0.009000000000000001,0.0586804157606108
2026-07-03,IVV,XOM,0.0088,0.0643452146285935
2026-07-03,IVV,AMAT,0.008,0.0715037423699506
2026-07-03,IVV,LRCX,0.0076,0.0730810686690029
2026-07-03,IVV,WMT,0.0074,0.0470789467405184
2026-07-03,IVV,CSCO,0.0072,0.0602687076946728
2026-07-03,IVV,CAT,0.0070999999999999995,0.0625613185787506
2026-07-03,IVV,ABBV,0.0069,0.0882619695224465
2026-07-03,IVV,MA,0.006500000000000001,0.0643091527156166
2026-07-03,VOO,NVDA,0.0789,0.1352273062232921
2026-07-03,VOO,AAPL,0.0704,0.043427188863271
2026-07-03,VOO,MSFT,0.051399999999999994,0.0712673245309082
2026-07-03,VOO,AMZN,0.0406,0.0574288269363639
2026-07-03,VOO,GOOGL,0.034,0.0362146076689527
2026-07-03,VOO,AVGO,0.0326,0.1680321508488526
2026-07-03,VOO,GOOG,0.0271,0.0370051233773708
2026-07-03,VOO,META,0.0213,0.0593470279946723
2026-07-03,VOO,TSLA,0.018799999999999997,0.0185719310443399
2026-07-03,VOO,MU,0.0168,0.2513973932184242
2026-07-03,VOO,LLY,0.013500000000000002,0.0693465871686719
2026-07-03,VOO,BRK-B,0.0134,0.0395168942043607
2026-07-03,VOO,AMD,0.0129,0.1173392566532395
2026-07-03,VOO,JPM,0.0116,0.0686854813659695
2026-07-03,VOO,XOM,0.009300000000000001,0.0643452146285935
2026-07-03,VOO,JNJ,0.0083,0.0641739374958331
2026-07-03,VOO,INTC,0.0083,0.0493725619858575
2026-07-03,VOO,V,0.0083,0.0586804157606108
2026-07-03,VOO,WMT,0.0078000000000000005,0.0470789467405184
2026-07-03,VOO,CSCO,0.0073,0.0602687076946728
2026-07-03,VOO,COST,0.006500000000000001,0.0361968752436659
2026-07-03,VOO,CAT,0.0063,0.0625613185787506
2026-07-03,VOO,MA,0.0062,0.0643091527156166
2026-07-03,VOO,LRCX,0.0060999999999999995,0.0730810686690029
2026-07-03,VOO,ABBV,0.0059,0.0882619695224465
2026-07-03,VTI,NVDA,0.067,0.1352273062232921
2026-07-03,VTI,AAPL,0.0629,0.043427188863271
2026-07-03,VTI,MSFT,0.045899999999999996,0.0712673245309082
2026-07-03,VTI,AMZN,0.0359,0.0574288269363639
2026-07-03,VTI,GOOGL,0.0304,0.0362146076689527
2026-07-03,VTI,AVGO,0.0291,0.1680321508488526
2026-07-03,VTI,GOOG,0.0239,0.0370051233773708
2026-07-03,VTI,META,0.019,0.0593470279946723
2026-07-03,VTI,TSLA,0.0169,0.0185719310443399
2026-07-03,VTI,MU,0.015,0.2513973932184242
2026-07-03,VTI,LLY,0.0129,0.0693465871686719
2026-07-03,VTI,BRK-B,0.011699999999999999,0.0395168942043607
2026-07-03,VTI,AMD,0.0116,0.1173392566532395
2026-07-03,VTI,JPM,0.0104,0.0686854813659695
2026-07-03,VTI,XOM,0.0083,0.0643452146285935
2026-07-03,VTI,JNJ,0.0075,0.0641739374958331
2026-07-03,VTI,V,0.0074,0.0586804157606108
2026-07-03,VTI,WMT,0.006999999999999999,0.0470789467405184
2026-07-03,VTI,INTC,0.0063,0.0493725619858575
2026-07-03,VTI,CSCO,0.0059,0.0602687076946728
2026-07-03,VTI,COST,0.0058,0.0361968752436659
2026-07-03,VTI,CAT,0.005600000000000001,0.0625613185787506
2026-07-03,VTI,LRCX,0.0055000000000000005,0.0730810686690029
2026-07-03,VTI,MA,0.0054,0.0643091527156166
2026-07-03,VTI,ORCL,0.0053,0.1413849130238001
2026-07-03,QQQ,NVDA,0.0762,0.1352273062232921
2026-07-03,QQQ,AAPL,0.0733,0.043427188863271
2026-07-03,QQQ,MU,0.049100000000000005,0.2513973932184242
2026-07-03,QQQ,MSFT,0.046900000000000004,0.0712673245309082
2026-07-03,QQQ,AMZN,0.042199999999999994,0.0574288269363639
2026-07-03,QQQ,AMD,0.0377,0.1173392566532395
2026-07-03,QQQ,GOOGL,0.0339,0.0362146076689527
2026-07-03,QQQ,TSLA,0.0318,0.0185719310443399
2026-07-03,QQQ,GOOG,0.031400000000000004,0.0370051233773708
2026-07-03,QQQ,META,0.0279,0.0593470279946723
2026-07-03,QQQ,AVGO,0.0276,0.1680321508488526
2026-07-03,QQQ,INTC,0.027000000000000003,0.0493725619858575
2026-07-03,QQQ,WMT,0.024300000000000002,0.0470789467405184
2026-07-03,QQQ,AMAT,0.021400000000000002,0.0715037423699506
2026-07-03,QQQ,CSCO,0.019799999999999998,0.0602687076946728
2026-07-03,QQQ,LRCX,0.0196,0.0730810686690029
2026-07-03,QQQ,COST,0.018799999999999997,0.0361968752436659
2026-07-03,QQQ,NFLX,0.0146,0.0510934630479658
2026-07-03,QQQ,KLAC,0.0137,0.0649814555315814
2026-07-03,QQQ,PLTR,0.0132,0.0569614322384149
2026-07-03,QQQ,PANW,0.0127,0.0122632529014068
2026-07-03,QQQ,TXN,0.011899999999999999,0.0583162814514874
2026-07-03,QQQ,SNDK,0.0115,0.1878234602457192
2026-07-03,QQQ,LIN,0.0113,0.0495353890227622
2026-07-03,QQQ,MRVL,0.0096,0.0903875523208743
2026-07-03,DIA,GS,0.11539999999999999,0.0773209043726755
2026-07-03,DIA,CAT,0.11220000000000001,0.0625613185787506
2026-07-03,DIA,UNH,0.0483,0.0739886273240969
2026-07-03,DIA,MSFT,0.0435,0.0712673245309082
2026-07-03,DIA,AMGN,0.0409,0.0648755967725128
2026-07-03,DIA,GOOGL,0.0409,0.0362146076689527
2026-07-03,DIA,V,0.0397,0.0586804157606108
2026-07-03,DIA,HD,0.0397,0.0583147314942123
2026-07-03,DIA,AXP,0.0394,0.0758164503348591
2026-07-03,DIA,SHW,0.0392,0.0555239831927151
2026-07-03,DIA,TRV,0.0379,0.0603927038861483
2026-07-03,DIA,JPM,0.0378,0.0686854813659695
2026-07-03,DIA,AAPL,0.0333,0.043427188863271
2026-07-03,DIA,IBM,0.032400000000000005,0.0595788586684504
2026-07-03,DIA,MCD,0.0305,0.0678408617433098
2026-07-03,DIA,JNJ,0.0288,0.0641739374958331
2026-07-03,DIA,AMZN,0.0274,0.0574288269363639
2026-07-03,DIA,HON,0.025099999999999997,0.0744208714020205
2026-07-03,DIA,BA,0.024700000000000003,0.0234839075571882
2026-07-03,DIA,NVDA,0.022400000000000003,0.1352273062232921
2026-07-03,DIA,CVX,0.018799999999999997,0.0695970700290814
2026-07-03,DIA,CRM,0.018500000000000003,0.0913409678898565
2026-07-03,DIA,MMM,0.0181,0.0700026167053476
2026-07-03,DIA,PG,0.0167,0.0474518688143886
2026-07-03,DIA,MRK,0.014199999999999999,0.190072144245352
2026-07-03,IWM,MOG-A,0.0037,0.0366809979193542
2026-07-03,IWM,BTSG,0.0034999999999999996,0.0623556305047757
2026-07-03,IWM,HUT,0.0034000000000000002,0.01
2026-07-03,IWM,UMBF,0.0033,0.0826974097852231
2026-07-03,IWM,VSAT,0.0033,0.0210420111857235
2026-07-03,IWM,AGX,0.0033,0.0622221346042234
2026-07-03,IWM,FROG,0.0031,0.0265507903114908
2026-07-03,IWM,MXL,0.003,0.0638044459109077
2026-07-03,IWM,KRYS,0.003,0.0522347008239344
2026-07-03,IWM,CTRE,0.0029,0.0427582078140208
2026-07-03,IWM,ONB,0.0028000000000000004,0.111121253425377
2026-07-03,IWM,COMP,0.0028000000000000004,0.047367262431525
2026-07-03,IWM,SNEX,0.0028000000000000004,0.0487785845260283
2026-07-03,IWM,ESE,0.0028000000000000004,0.0400258205941214
2026-07-03,IWM,FCFS,0.0028000000000000004,0.0753344026906978
2026-07-03,IWM,ALKS,0.0027,0.1034353900618888
2026-07-03,IWM,ENS,0.0025,0.0753223689309562
2026-07-03,IWM,HIMS,0.0025,0.0285525545613849
2026-07-03,IWM,GKOS,0.0025,0.01
2026-07-03,IWM,TEX,0.0025,0.1084252724872804
2026-07-03,IWM,PLXS,0.0024,0.0523792831647835
2026-07-03,MDY,TWLO,0.0086,0.0509655876536855
2026-07-03,MDY,CRS,0.0084,0.04268429383934
2026-07-03,MDY,MKSI,0.008199999999999999,0.0835076923729808
2026-07-03,MDY,CW,0.0077,0.0358934596410873
2026-07-03,MDY,NVT,0.0075,0.0708037136492173
2026-07-03,MDY,ENTG,0.0075,0.0676047692581946
2026-07-03,MDY,ATI,0.0074,0.0555624934766026
2026-07-03,MDY,ILMN,0.0073,0.046670869843205
2026-07-03,MDY,FTI,0.0072,0.0787976207246939
2026-07-03,MDY,STRL,0.006999999999999999,0.099080037421746
2026-07-03,MDY,MTZ,0.006999999999999999,0.0746908493567386
2026-07-03,MDY,WWD,0.0069,0.0424870917161571
2026-07-03,MDY,MTSI,0.0068000000000000005,0.0613051401216228
2026-07-03,MDY,P,0.0068000000000000005,0.0729984722190472
2026-07-03,MDY,XPO,0.0066,0.0566233113739179
2026-07-03,MDY,UTHR,0.0063,0.0765632308146259
2026-07-03,MDY,OKTA,0.0063,0.0424318565721782
2026-07-03,MDY,USFD,0.0062,0.0729640830666285
2026-07-03,MDY,RBA,0.0059,0.0572712996948882
2026-07-03,MDY,LSCC,0.005699999999999999,0.0429363791676918
2026-07-03,MDY,RBC,0.005600000000000001,0.0427722578802352
2026-07-03,MDY,FN,0.0055000000000000005,0.0672444263704564
2026-07-03,MDY,SNX,0.0055000000000000005,0.0943236342045985
2026-07-03,MDY,BURL,0.0054,0.0649665926391039
2026-07-03,VUG,NVDA,0.131,0.1352273062232921
2026-07-03,VUG,AAPL,0.1231,0.043427188863271
2026-07-03,VUG,MSFT,0.08990000000000001,0.0712673245309082
2026-07-03,VUG,GOOGL,0.059500000000000004,0.0362146076689527
2026-07-03,VUG,AVGO,0.0516,0.1680321508488526
2026-07-03,VUG,AMZN,0.048499999999999995,0.0574288269363639
2026-07-03,VUG,GOOG,0.046799999999999994,0.0370051233773708
2026-07-03,VUG,META,0.0373,0.0593470279946723
2026-07-03,VUG,TSLA,0.0331,0.0185719310443399
2026-07-03,VUG,LLY,0.0253,0.0693465871686719
2026-07-03,VUG,AMD,0.023,0.1173392566532395
2026-07-03,VUG,V,0.014499999999999999,0.0586804157606108
2026-07-03,VUG,COST,0.0115,0.0361968752436659
2026-07-03,VUG,LRCX,0.0109,0.0730810686690029
2026-07-03,VUG,MA,0.010700000000000001,0.0643091527156166
2026-07-03,VUG,ORCL,0.010700000000000001,0.1413849130238001
2026-07-03,VUG,NFLX,0.009899999999999999,0.0510934630479658
2026-07-03,VUG,PLTR,0.009300000000000001,0.0569614322384149
2026-07-03,VUG,GEV,0.0072,0.0258964981193756
2026-07-03,VUG,SNDK,0.0070999999999999995,0.1878234602457192
2026-07-03,VUG,KLAC,0.006999999999999999,0.0649814555315814
2026-07-03,VUG,PANW,0.0064,0.0122632529014068
2026-07-03,VUG,STX,0.0055000000000000005,0.1388859569232509
2026-07-03,VUG,MCD,0.0054,0.0678408617433098
2026-07-03,VUG,MRVL,0.0051,0.0903875523208743
2026-07-03,VTV,MU,0.0415,0.2513973932184242
2026-07-03,VTV,JPM,0.0287,0.0686854813659695
2026-07-03,VTV,BRK-B,0.0281,0.0395168942043607
2026-07-03,VTV,XOM,0.023,0.0643452146285935
2026-07-03,VTV,JNJ,0.0206,0.0641739374958331
2026-07-03,VTV,WMT,0.019299999999999998,0.0470789467405184
2026-07-03,VTV,INTC,0.0174,0.0493725619858575
2026-07-03,VTV,CSCO,0.0163,0.0602687076946728
2026-07-03,VTV,CAT,0.0155,0.0625613185787506
2026-07-03,VTV,ABBV,0.0146,0.0882619695224465
2026-07-03,VTV,CVX,0.0131,0.0695970700290814
2026-07-03,VTV,UNH,0.0131,0.0739886273240969
2026-07-03,VTV,PG,0.0127,0.0474518688143886
2026-07-03,VTV,BAC,0.0127,0.0986762613336472
2026-07-03,VTV,HD,0.012,0.0583147314942123
2026-07-03,VTV,MRK,0.0111,0.190072144245352
2026-07-03,VTV,GS,0.011000000000000001,0.0773209043726755
2026-07-03,VTV,IBM,0.0106,0.0595788586684504
2026-07-03,VTV,PM,0.0105,0.0672367611155547
2026-07-03,VTV,KO,0.0103,0.0527004025912056
2026-07-03,VTV,QCOM,0.0102,0.0522229355364732
2026-07-03,VTV,MS,0.009399999999999999,0.0663576784468854
2026-07-03,VTV,RTX,0.0092,0.0521356578134352
2026-07-03,VTV,WFC,0.0091,0.1034109156732311
2026-07-03,VTV,LIN,0.0088,0.0495353890227622
2026-07-03,IWF,NVDA,0.138,0.1352273062232921
2026-07-03,IWF,AAPL,0.069,0.043427188863271
2026-07-03,IWF,GOOGL,0.063,0.0362146076689527
2026-07-03,IWF,AVGO,0.051399999999999994,0.1680321508488526
2026-07-03,IWF,GOOG,0.0509,0.0370051233773708
2026-07-03,IWF,MSFT,0.042699999999999995,0.0712673245309082
2026-07-03,IWF,TSLA,0.037200000000000004,0.0185719310443399
2026-07-03,IWF,MU,0.0348,0.2513973932184242
2026-07-03,IWF,META,0.033,0.0593470279946723
2026-07-03,IWF,LLY,0.0285,0.0693465871686719
2026-07-03,IWF,AMD,0.0263,0.1173392566532395
