date,ticker,label,category,icc,coverage_weight,n_holdings,n_matched,method,holding_source,status
2026-07-07,SPY,SPDR S&P 500 ETF Trust,Broad Market,0.06786469321119136,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-07-07,IVV,iShares Core S&P 500 ETF,Broad Market,0.06812028556216572,1.0000000000000002,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-07-07,VOO,Vanguard S&P 500 ETF,Broad Market,0.065893021325226,0.9999999999999999,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-07-07,VTI,Vanguard Total Stock Market ETF,Broad Market,0.08900765246802217,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-07-07,QQQ,Invesco QQQ Trust,Growth / Nasdaq,0.07181576555943607,0.9999999999999999,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-07-07,DIA,SPDR Dow Jones Industrial Average ETF,Index,0.14105885393231513,0.9999999999999999,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-07-07,IWM,iShares Russell 2000 ETF,Small Cap,0.05503485692052342,0.8438356164383561,25,21,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-07-07,IJR,iShares Core S&P Small-Cap ETF,Small Cap,0.0636860386837148,0.9200000000000003,25,23,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-07-07,MDY,SPDR S&P MidCap 400 ETF Trust,Mid Cap,0.06159194955488465,0.9492140266021766,25,24,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-07-07,VUG,Vanguard Growth ETF,Style,0.07497106968089635,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-07-07,VTV,Vanguard Value ETF,Style,0.07446167778718006,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-07-07,IWF,iShares Russell 1000 Growth ETF,Style,0.06701068587608267,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-07-07,IWD,iShares Russell 1000 Value ETF,Style,0.06946708884779113,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-07-07,XLK,Technology Select Sector SPDR Fund,Sector,0.07978481007383723,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-07-07,XLF,Financial Select Sector SPDR Fund,Sector,0.08370051111236065,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-07-07,XLV,Health Care Select Sector SPDR Fund,Sector,0.08002705574156407,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-07-07,XLY,Consumer Discretionary Select Sector SPDR Fund,Sector,0.08323816046610526,0.9999999999999998,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-07-07,XLP,Consumer Staples Select Sector SPDR Fund,Sector,0.07382349758534046,1.0000000000000002,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-07-07,XLE,Energy Select Sector SPDR Fund,Sector,0.0904224687194805,0.903138318481209,22,21,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-07-07,XLI,Industrial Select Sector SPDR Fund,Sector,0.07125057191228484,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-07-07,XLB,Materials Select Sector SPDR Fund,Sector,0.08033486656801817,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-07-07,XLU,Utilities Select Sector SPDR Fund,Sector,0.07076848027116422,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-07-07,XLRE,Real Estate Select Sector SPDR Fund,Sector,0.03979981586949881,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-07-07,XLC,Communication Services Select Sector SPDR Fund,Sector,0.0961616315788621,0.8306436007585432,24,21,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-07-07,SMH,VanEck Semiconductor ETF,Theme,0.07011463168688654,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-07-07,XBI,SPDR S&P Biotech ETF,Theme,0.0710920404834924,0.19592925703208863,25,5,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings_estimate
