date,etf,ticker,weight,icc
2026-07-22,SPY,NVDA,0.0775,0.1314139536486988
2026-07-22,SPY,AAPL,0.0755,0.0420818980873296
2026-07-22,SPY,MSFT,0.046,0.0712905178940631
2026-07-22,SPY,AMZN,0.0378,0.0567990566874355
2026-07-22,SPY,GOOGL,0.0321,0.0398043313777144
2026-07-22,SPY,AVGO,0.0274,0.1612098158865601
2026-07-22,SPY,GOOG,0.0258,0.039235567454087
2026-07-22,SPY,META,0.0225,0.0563306732168275
2026-07-22,SPY,TSLA,0.017,0.0186824977146401
2026-07-22,SPY,MU,0.0149,0.2532666659970511
2026-07-22,SPY,LLY,0.0143,0.0823976404357703
2026-07-22,SPY,JPM,0.014199999999999999,0.059384838989403
2026-07-22,SPY,BRK-B,0.013999999999999999,0.0404440950165002
2026-07-22,SPY,AMD,0.0126,0.1138227233712877
2026-07-22,SPY,V,0.009399999999999999,0.0597137316480643
2026-07-22,SPY,XOM,0.009300000000000001,0.057740337705927
2026-07-22,SPY,JNJ,0.009300000000000001,0.0662560883411121
2026-07-22,SPY,WMT,0.0078000000000000005,0.0479329413915327
2026-07-22,SPY,INTC,0.0070999999999999995,0.0595534052681894
2026-07-22,SPY,ABBV,0.0069,0.0928039456471755
2026-07-22,SPY,AMAT,0.0069,0.08018697498199
2026-07-22,SPY,MA,0.0069,0.0650550097147867
2026-07-22,SPY,CSCO,0.0067,0.0612506418279076
2026-07-22,SPY,COST,0.006500000000000001,0.0369437287818506
2026-07-22,SPY,CAT,0.0062,0.0679140795412154
2026-07-22,IVV,NVDA,0.0765,0.1314139536486988
2026-07-22,IVV,AAPL,0.07629999999999999,0.0420818980873296
2026-07-22,IVV,MSFT,0.0455,0.0712905178940631
2026-07-22,IVV,AMZN,0.0377,0.0567990566874355
2026-07-22,IVV,GOOGL,0.0317,0.0398043313777144
2026-07-22,IVV,AVGO,0.0273,0.1612098158865601
2026-07-22,IVV,GOOG,0.0255,0.039235567454087
2026-07-22,IVV,META,0.022099999999999998,0.0563306732168275
2026-07-22,IVV,TSLA,0.0167,0.0186824977146401
2026-07-22,IVV,MU,0.0149,0.2532666659970511
2026-07-22,IVV,LLY,0.014499999999999999,0.0823976404357703
2026-07-22,IVV,JPM,0.014199999999999999,0.059384838989403
2026-07-22,IVV,BRK-B,0.013999999999999999,0.0404440950165002
2026-07-22,IVV,AMD,0.0126,0.1138227233712877
2026-07-22,IVV,XOM,0.0095,0.057740337705927
2026-07-22,IVV,JNJ,0.0095,0.0662560883411121
2026-07-22,IVV,V,0.009300000000000001,0.0597137316480643
2026-07-22,IVV,WMT,0.0078000000000000005,0.0479329413915327
2026-07-22,IVV,ABBV,0.006999999999999999,0.0928039456471755
2026-07-22,IVV,INTC,0.006999999999999999,0.0595534052681894
2026-07-22,IVV,CSCO,0.0069,0.0612506418279076
2026-07-22,IVV,MA,0.0068000000000000005,0.0650550097147867
2026-07-22,IVV,AMAT,0.006500000000000001,0.08018697498199
2026-07-22,IVV,COST,0.006500000000000001,0.0369437287818506
2026-07-22,IVV,CAT,0.0063,0.0679140795412154
2026-07-22,VOO,NVDA,0.075,0.1314139536486988
2026-07-22,VOO,AAPL,0.0658,0.0420818980873296
2026-07-22,VOO,MSFT,0.0429,0.0712905178940631
2026-07-22,VOO,AMZN,0.0361,0.0567990566874355
2026-07-22,VOO,GOOGL,0.032400000000000005,0.0398043313777144
2026-07-22,VOO,AVGO,0.0277,0.1612098158865601
2026-07-22,VOO,GOOG,0.0258,0.039235567454087
2026-07-22,VOO,MU,0.020099999999999996,0.2532666659970511
2026-07-22,VOO,META,0.0191,0.0563306732168275
2026-07-22,VOO,TSLA,0.0183,0.0186824977146401
2026-07-22,VOO,LLY,0.0147,0.0823976404357703
2026-07-22,VOO,AMD,0.0147,0.1138227233712877
2026-07-22,VOO,BRK-B,0.014199999999999999,0.0404440950165002
2026-07-22,VOO,JPM,0.0125,0.059384838989403
2026-07-22,VOO,INTC,0.0102,0.0595534052681894
