date,ticker,label,category,icc,coverage_weight,n_holdings,n_matched,method,holding_source,status
2026-07-14,SPY,SPDR S&P 500 ETF Trust,Broad Market,0.07941749767618732,0.5034,25,24,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-07-14,IVV,iShares Core S&P 500 ETF,Broad Market,0.07928907132271112,0.5137999999999999,25,25,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-07-14,VOO,Vanguard S&P 500 ETF,Broad Market,0.07887827742331087,0.5236000000000001,25,25,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-07-14,VTI,Vanguard Total Stock Market ETF,Broad Market,0.07926787345620027,0.4626,25,25,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-07-14,QQQ,Invesco QQQ Trust,Growth / Nasdaq,0.08273221447302874,0.7058000000000001,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-07-14,DIA,SPDR Dow Jones Industrial Average ETF,Index,0.06805296213179338,0.9455,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-07-14,IWM,iShares Russell 2000 ETF,Small Cap,0.057993975721936805,0.06160000000000001,25,21,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-07-14,IJR,iShares Core S&P Small-Cap ETF,Small Cap,,0.0,0,0,Unavailable,stockanalysis_full_holdings,error: RuntimeError
2026-07-14,MDY,SPDR S&P MidCap 400 ETF Trust,Mid Cap,0.06070029148431116,0.1593,24,24,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-07-14,VUG,Vanguard Growth ETF,Style,0.07616687626617247,0.7902999999999999,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-07-14,VTV,Vanguard Value ETF,Style,0.08695226030725466,0.3888,25,25,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-07-14,IWF,iShares Russell 1000 Growth ETF,Style,0.08698091555196703,0.7332,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-07-14,IWD,iShares Russell 1000 Value ETF,Style,0.06299659080528906,0.4047,25,25,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-07-14,XLK,Technology Select Sector SPDR Fund,Sector,0.09565081491255155,0.8297,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-07-14,XLF,Financial Select Sector SPDR Fund,Sector,0.07327022409534555,0.7757000000000001,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-07-14,XLV,Health Care Select Sector SPDR Fund,Sector,0.08816941591614921,0.8583999999999999,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-07-14,XLY,Consumer Discretionary Select Sector SPDR Fund,Sector,0.05821485790826513,0.903,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-07-14,XLP,Consumer Staples Select Sector SPDR Fund,Sector,0.06282641664978926,0.9286000000000001,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-07-14,XLE,Energy Select Sector SPDR Fund,Sector,0.07072312597594449,0.9983000000000001,23,21,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-07-14,XLI,Industrial Select Sector SPDR Fund,Sector,0.06210327368929175,0.6539,25,25,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-07-14,XLB,Materials Select Sector SPDR Fund,Sector,0.08484282087204024,0.9894,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-07-14,XLU,Utilities Select Sector SPDR Fund,Sector,0.07153617608166307,0.9180999999999999,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-07-14,XLRE,Real Estate Select Sector SPDR Fund,Sector,0.04463135815878273,0.9316,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-07-14,XLC,Communication Services Select Sector SPDR Fund,Sector,0.07200973715053648,0.9673999999999999,23,21,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-07-14,SMH,VanEck Semiconductor ETF,Theme,0.10065837621756202,1.0001,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-07-14,XBI,SPDR S&P Biotech ETF,Theme,0.02364470842815279,0.0464,25,4,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
