date,ticker,label,category,icc,coverage_weight,n_holdings,n_matched,method,holding_source,status
2026-07-01,SPY,SPDR S&P 500 ETF Trust,Broad Market,0.06567030493151085,0.9999999999999998,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-07-01,IVV,iShares Core S&P 500 ETF,Broad Market,0.06548796897810731,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-07-01,VOO,Vanguard S&P 500 ETF,Broad Market,0.06578844120186207,0.9999999999999999,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-07-01,VTI,Vanguard Total Stock Market ETF,Broad Market,0.087783379531083,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-07-01,QQQ,Invesco QQQ Trust,Growth / Nasdaq,0.071655388430822,0.9999999999999998,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-07-01,DIA,SPDR Dow Jones Industrial Average ETF,Index,0.14497832683306355,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-07-01,IWM,iShares Russell 2000 ETF,Small Cap,0.055266842471659604,0.7939233817701452,25,20,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings_estimate
2026-07-01,IJR,iShares Core S&P Small-Cap ETF,Small Cap,0.06291050917739441,0.96,25,24,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-07-01,MDY,SPDR S&P MidCap 400 ETF Trust,Mid Cap,0.060878891523263645,0.9537914691943127,25,24,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-07-01,VUG,Vanguard Growth ETF,Style,0.072436671998918,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-07-01,VTV,Vanguard Value ETF,Style,0.07741557118115394,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-07-01,IWF,iShares Russell 1000 Growth ETF,Style,0.07311205122630046,0.9985260941494961,25,24,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-07-01,IWD,iShares Russell 1000 Value ETF,Style,0.0742230595118144,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-07-01,XLK,Technology Select Sector SPDR Fund,Sector,0.07658856580800086,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-07-01,XLF,Financial Select Sector SPDR Fund,Sector,0.08469801130698955,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-07-01,XLV,Health Care Select Sector SPDR Fund,Sector,0.08209374662186379,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-07-01,XLY,Consumer Discretionary Select Sector SPDR Fund,Sector,0.08403096833637703,0.9999999999999998,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-07-01,XLP,Consumer Staples Select Sector SPDR Fund,Sector,0.07385840276390457,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-07-01,XLE,Energy Select Sector SPDR Fund,Sector,0.07326604840710636,0.9753606307678523,22,21,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-07-01,XLI,Industrial Select Sector SPDR Fund,Sector,0.0720207155878214,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-07-01,XLB,Materials Select Sector SPDR Fund,Sector,0.08284020246999997,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-07-01,XLU,Utilities Select Sector SPDR Fund,Sector,0.07323979281497693,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-07-01,XLRE,Real Estate Select Sector SPDR Fund,Sector,0.034628144936665294,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-07-01,XLC,Communication Services Select Sector SPDR Fund,Sector,0.11102835687091156,0.9302898510831568,24,21,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-07-01,SMH,VanEck Semiconductor ETF,Theme,0.06657973226820828,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-07-01,XBI,SPDR S&P Biotech ETF,Theme,0.07598863216859451,0.1822950819672131,25,5,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings_estimate
