date,etf,ticker,weight,icc
2026-07-01,SPY,NVDA,0.0738,0.1342209076252144
2026-07-01,SPY,AAPL,0.0647,0.0450127896202138
2026-07-01,SPY,MSFT,0.042800000000000005,0.0720613431129565
2026-07-01,SPY,AMZN,0.0368,0.0571422746710029
2026-07-01,SPY,GOOGL,0.032400000000000005,0.0363244040580216
2026-07-01,SPY,AVGO,0.0276,0.1660036723404284
2026-07-01,SPY,GOOG,0.026000000000000002,0.0370998963668462
2026-07-01,SPY,MU,0.0202,0.2456680595092212
2026-07-01,SPY,META,0.019299999999999998,0.0572458307792823
2026-07-01,SPY,TSLA,0.0181,0.0174639133078245
2026-07-01,SPY,LLY,0.0152,0.0702432278432535
2026-07-01,SPY,BRK-B,0.014199999999999999,0.0399198872619778
2026-07-01,SPY,JPM,0.0138,0.0687464612096627
2026-07-01,SPY,AMD,0.0138,0.1146718397661267
2026-07-01,SPY,JNJ,0.0097,0.0659310549118076
2026-07-01,SPY,INTC,0.0097,0.0475353812267225
2026-07-01,SPY,V,0.0089,0.059943117369089
2026-07-01,SPY,XOM,0.0088,0.064552687216275
2026-07-01,SPY,AMAT,0.0086,0.0679763710128553
2026-07-01,SPY,LRCX,0.008,0.0681121330759896
2026-07-01,SPY,WMT,0.0079,0.0480918829583827
2026-07-01,SPY,CAT,0.0074,0.0613085330910013
2026-07-01,SPY,CSCO,0.0073,0.0585675217882889
2026-07-01,SPY,ABBV,0.006999999999999999,0.0913949769111744
2026-07-01,SPY,COST,0.0066,0.0369501209199883
2026-07-01,IVV,NVDA,0.0737,0.1342209076252144
2026-07-01,IVV,AAPL,0.0658,0.0450127896202138
2026-07-01,IVV,MSFT,0.0438,0.0720613431129565
2026-07-01,IVV,AMZN,0.036000000000000004,0.0571422746710029
2026-07-01,IVV,GOOGL,0.031200000000000002,0.0363244040580216
2026-07-01,IVV,AVGO,0.0273,0.1660036723404284
2026-07-01,IVV,GOOG,0.025,0.0370998963668462
2026-07-01,IVV,MU,0.0202,0.2456680595092212
2026-07-01,IVV,META,0.0191,0.0572458307792823
2026-07-01,IVV,TSLA,0.0169,0.0174639133078245
2026-07-01,IVV,LLY,0.0151,0.0702432278432535
2026-07-01,IVV,BRK-B,0.0144,0.0399198872619778
2026-07-01,IVV,JPM,0.0139,0.0687464612096627
2026-07-01,IVV,AMD,0.0134,0.1146718397661267
2026-07-01,IVV,JNJ,0.0097,0.0659310549118076
2026-07-01,IVV,INTC,0.0096,0.0475353812267225
2026-07-01,IVV,XOM,0.0089,0.064552687216275
2026-07-01,IVV,V,0.0088,0.059943117369089
2026-07-01,IVV,WMT,0.008,0.0480918829583827
2026-07-01,IVV,AMAT,0.0079,0.0679763710128553
2026-07-01,IVV,LRCX,0.0075,0.0681121330759896
2026-07-01,IVV,CAT,0.0073,0.0613085330910013
2026-07-01,IVV,CSCO,0.0070999999999999995,0.0585675217882889
2026-07-01,IVV,ABBV,0.0070999999999999995,0.0913949769111744
2026-07-01,IVV,COST,0.0067,0.0369501209199883
2026-07-01,VOO,NVDA,0.0789,0.1342209076252144
2026-07-01,VOO,AAPL,0.0704,0.0450127896202138
2026-07-01,VOO,MSFT,0.051399999999999994,0.0720613431129565
2026-07-01,VOO,AMZN,0.0406,0.0571422746710029
2026-07-01,VOO,GOOGL,0.034,0.0363244040580216
2026-07-01,VOO,AVGO,0.0326,0.1660036723404284
2026-07-01,VOO,GOOG,0.0271,0.0370998963668462
2026-07-01,VOO,META,0.0213,0.0572458307792823
2026-07-01,VOO,TSLA,0.018799999999999997,0.0174639133078245
2026-07-01,VOO,MU,0.0168,0.2456680595092212
2026-07-01,VOO,LLY,0.013500000000000002,0.0702432278432535
2026-07-01,VOO,BRK-B,0.0134,0.0399198872619778
2026-07-01,VOO,AMD,0.0129,0.1146718397661267
