date,ticker,label,category,icc,coverage_weight,n_holdings,n_matched,method,holding_source,status
2026-07-27,SPY,SPDR S&P 500 ETF Trust,Broad Market,0.08256175681672537,0.5105,25,25,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-07-27,IVV,iShares Core S&P 500 ETF,Broad Market,0.08255058475628278,0.5097,25,25,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-07-27,VOO,Vanguard S&P 500 ETF,Broad Market,0.08346736393149286,0.5006999999999999,25,24,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-07-27,VTI,Vanguard Total Stock Market ETF,Broad Market,0.08220798509339536,0.4626,25,25,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-07-27,QQQ,Invesco QQQ Trust,Growth / Nasdaq,0.08754572066531144,0.7016,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-07-27,DIA,SPDR Dow Jones Industrial Average ETF,Index,0.06749289501139782,0.9488,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-07-27,IWM,iShares Russell 2000 ETF,Small Cap,0.05949742702579399,0.06139999999999999,25,21,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-07-27,IJR,iShares Core S&P Small-Cap ETF,Small Cap,,0.0,0,0,Unavailable,stockanalysis_full_holdings,error: RuntimeError
2026-07-27,MDY,SPDR S&P MidCap 400 ETF Trust,Mid Cap,0.06271310785223475,0.1563,24,24,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-07-27,VUG,Vanguard Growth ETF,Style,0.07897522473648036,0.7728,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-07-27,VTV,Vanguard Value ETF,Style,0.09347358136024413,0.3741,25,24,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-07-27,IWF,iShares Russell 1000 Growth ETF,Style,0.09213564563875118,0.7359,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-07-27,IWD,iShares Russell 1000 Value ETF,Style,0.06165548241698205,0.40410000000000007,25,25,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-07-27,XLK,Technology Select Sector SPDR Fund,Sector,0.10005570405113247,0.8331999999999999,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-07-27,XLF,Financial Select Sector SPDR Fund,Sector,0.07040237586178667,0.7756000000000001,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-07-27,XLV,Health Care Select Sector SPDR Fund,Sector,0.0872031485416251,0.8590999999999999,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-07-27,XLY,Consumer Discretionary Select Sector SPDR Fund,Sector,0.06128581428283563,0.8949,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-07-27,XLP,Consumer Staples Select Sector SPDR Fund,Sector,0.06176511175899894,0.9277,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-07-27,XLE,Energy Select Sector SPDR Fund,Sector,0.07006709160583008,0.9970000000000001,21,21,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-07-27,XLI,Industrial Select Sector SPDR Fund,Sector,0.06099195216617318,0.6551,25,25,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-07-27,XLB,Materials Select Sector SPDR Fund,Sector,0.084080938114301,0.9879,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-07-27,XLU,Utilities Select Sector SPDR Fund,Sector,0.07188034735722443,0.9197,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-07-27,XLRE,Real Estate Select Sector SPDR Fund,Sector,0.04360566368067923,0.9369000000000001,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-07-27,XLC,Communication Services Select Sector SPDR Fund,Sector,0.07322874290087264,0.9686,23,21,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-07-27,SMH,VanEck Semiconductor ETF,Theme,0.11061755226667543,0.9994000000000001,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-07-27,XBI,SPDR S&P Biotech ETF,Theme,0.07149686299872661,0.0485,25,4,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
