date,group,daily_icc,ew_icc,n_firms,method,source_file
2026-07-10,Basic Materials,0.08760242097485717,0.12360317987540569,198,ICC calculation,data/202607/icc_live_usall_2026_0710_r1.csv
2026-07-10,Communication Services,0.05206943101719787,0.1347346040907151,182,ICC calculation,data/202607/icc_live_usall_2026_0710_r1.csv
2026-07-10,Consumer Cyclical,0.08272861586722506,0.12238241674808623,412,ICC calculation,data/202607/icc_live_usall_2026_0710_r1.csv
2026-07-10,Consumer Defensive,0.06779845285643167,0.10839892362582622,183,ICC calculation,data/202607/icc_live_usall_2026_0710_r1.csv
2026-07-10,Energy,0.08673900300029727,0.11272386763000303,223,ICC calculation,data/202607/icc_live_usall_2026_0710_r1.csv
2026-07-10,Financial Services,0.08838962572697544,0.12098286413972051,1033,ICC calculation,data/202607/icc_live_usall_2026_0710_r1.csv
2026-07-10,Healthcare,0.0891683148487952,0.10446504298488063,396,ICC calculation,data/202607/icc_live_usall_2026_0710_r1.csv
2026-07-10,Industrials,0.05742231984656374,0.09601623379727127,514,ICC calculation,data/202607/icc_live_usall_2026_0710_r1.csv
2026-07-10,Real Estate,0.052466621963460476,0.0862333829783035,191,ICC calculation,data/202607/icc_live_usall_2026_0710_r1.csv
2026-07-10,Technology,0.09246742701420925,0.10362999815718699,566,ICC calculation,data/202607/icc_live_usall_2026_0710_r1.csv
2026-07-10,Unknown,0.11921105916032847,0.10206588970659025,3,ICC calculation,data/202607/icc_live_usall_2026_0710_r1.csv
2026-07-10,Utilities,0.07941847671075354,0.10189147009123993,93,ICC calculation,data/202607/icc_live_usall_2026_0710_r1.csv
