date,group,daily_icc,ew_icc,n_firms,method,source_file
2026-07-07,Basic Materials,0.08559632117603928,0.12240780787301156,198,ICC calculation,data/202607/icc_live_usall_2026_0707_r1.csv
2026-07-07,Communication Services,0.051031464615415655,0.13438216761868704,180,ICC calculation,data/202607/icc_live_usall_2026_0707_r1.csv
2026-07-07,Consumer Cyclical,0.08106243387772928,0.12107110631634786,411,ICC calculation,data/202607/icc_live_usall_2026_0707_r1.csv
2026-07-07,Consumer Defensive,0.06622049540939699,0.10539943887046162,182,ICC calculation,data/202607/icc_live_usall_2026_0707_r1.csv
2026-07-07,Energy,0.08838469612948849,0.11273624691743568,222,ICC calculation,data/202607/icc_live_usall_2026_0707_r1.csv
2026-07-07,Financial Services,0.08569565898324638,0.11891672352570581,1033,ICC calculation,data/202607/icc_live_usall_2026_0707_r1.csv
2026-07-07,Healthcare,0.08658448153773982,0.10393969763973535,395,ICC calculation,data/202607/icc_live_usall_2026_0707_r1.csv
2026-07-07,Industrials,0.056684880896834176,0.09560155450257145,510,ICC calculation,data/202607/icc_live_usall_2026_0707_r1.csv
2026-07-07,Real Estate,0.050627575081481406,0.08298942719934213,191,ICC calculation,data/202607/icc_live_usall_2026_0707_r1.csv
2026-07-07,Technology,0.09306892523419452,0.10439103374781439,566,ICC calculation,data/202607/icc_live_usall_2026_0707_r1.csv
2026-07-07,Unknown,0.11669899260858634,0.10110865207847126,3,ICC calculation,data/202607/icc_live_usall_2026_0707_r1.csv
2026-07-07,Utilities,0.07740162151303054,0.10100898532903113,93,ICC calculation,data/202607/icc_live_usall_2026_0707_r1.csv
