date,group,daily_icc,ew_icc,n_firms,method,source_file
2026-07-24,Basic Materials,0.08793992637987942,0.12353998997571965,198,ICC calculation,data/202607/icc_live_usall_2026_0724_r1.csv
2026-07-24,Communication Services,0.05914487762813875,0.1373855835804349,181,ICC calculation,data/202607/icc_live_usall_2026_0724_r1.csv
2026-07-24,Consumer Cyclical,0.08465367371455451,0.12406488895187273,413,ICC calculation,data/202607/icc_live_usall_2026_0724_r1.csv
2026-07-24,Consumer Defensive,0.06819555366211694,0.11067696786459694,184,ICC calculation,data/202607/icc_live_usall_2026_0724_r1.csv
2026-07-24,Energy,0.08260235874355437,0.11041029757746121,223,ICC calculation,data/202607/icc_live_usall_2026_0724_r1.csv
2026-07-24,Financial Services,0.08639618552878964,0.12100289113898363,1031,ICC calculation,data/202607/icc_live_usall_2026_0724_r1.csv
2026-07-24,Healthcare,0.09020682820890531,0.106728800484728,390,ICC calculation,data/202607/icc_live_usall_2026_0724_r1.csv
2026-07-24,Industrials,0.05974019260774732,0.09595822999738476,511,ICC calculation,data/202607/icc_live_usall_2026_0724_r1.csv
2026-07-24,Real Estate,0.05005259697260932,0.08697424823902404,190,ICC calculation,data/202607/icc_live_usall_2026_0724_r1.csv
2026-07-24,Technology,0.1028437556735313,0.10774062550889299,570,ICC calculation,data/202607/icc_live_usall_2026_0724_r1.csv
2026-07-24,Unknown,0.11840915278722501,0.10218300569246082,3,ICC calculation,data/202607/icc_live_usall_2026_0724_r1.csv
2026-07-24,Utilities,0.07859431552853169,0.102580003909337,93,ICC calculation,data/202607/icc_live_usall_2026_0724_r1.csv
