date,group,daily_icc,ew_icc,n_firms,method,source_file
2026-07-23,Basic Materials,0.0887256400840349,0.12349504230478671,193,ICC calculation,data/202607/icc_live_usall_2026_0723_r1.csv
2026-07-23,Communication Services,0.05687992680665892,0.13926369739248934,177,ICC calculation,data/202607/icc_live_usall_2026_0723_r1.csv
2026-07-23,Consumer Cyclical,0.08563401271600497,0.12603957777463765,400,ICC calculation,data/202607/icc_live_usall_2026_0723_r1.csv
2026-07-23,Consumer Defensive,0.06943219231110503,0.10944244099933309,179,ICC calculation,data/202607/icc_live_usall_2026_0723_r1.csv
2026-07-23,Energy,0.08222995884654433,0.11046365453756093,217,ICC calculation,data/202607/icc_live_usall_2026_0723_r1.csv
2026-07-23,Financial Services,0.08926710816782032,0.12189322435050547,999,ICC calculation,data/202607/icc_live_usall_2026_0723_r1.csv
2026-07-23,Healthcare,0.09110033385447967,0.10615428180174279,383,ICC calculation,data/202607/icc_live_usall_2026_0723_r1.csv
2026-07-23,Industrials,0.0593447513480931,0.09634296040305786,491,ICC calculation,data/202607/icc_live_usall_2026_0723_r1.csv
2026-07-23,Real Estate,0.05128023919472985,0.0864953562151065,182,ICC calculation,data/202607/icc_live_usall_2026_0723_r1.csv
2026-07-23,Technology,0.10305412115512667,0.10755288882402446,564,ICC calculation,data/202607/icc_live_usall_2026_0723_r1.csv
2026-07-23,Unknown,0.11962121304327947,0.10336104259532619,3,ICC calculation,data/202607/icc_live_usall_2026_0723_r1.csv
2026-07-23,Utilities,0.07879388811144296,0.10444371166143736,89,ICC calculation,data/202607/icc_live_usall_2026_0723_r1.csv
