date,group,daily_icc,ew_icc,n_firms,method,source_file
2026-07-28,Basic Materials,0.08763622552672523,0.1232047281118394,197,ICC calculation,data/202607/icc_live_usall_2026_0728_r1.csv
2026-07-28,Communication Services,0.058560693242520195,0.1361609653673739,180,ICC calculation,data/202607/icc_live_usall_2026_0728_r1.csv
2026-07-28,Consumer Cyclical,0.08530424989482113,0.12333818577865238,412,ICC calculation,data/202607/icc_live_usall_2026_0728_r1.csv
2026-07-28,Consumer Defensive,0.06646949540580203,0.10964186331486975,184,ICC calculation,data/202607/icc_live_usall_2026_0728_r1.csv
2026-07-28,Energy,0.08452492817297512,0.11320794449775477,222,ICC calculation,data/202607/icc_live_usall_2026_0728_r1.csv
2026-07-28,Financial Services,0.08551112717415282,0.12062379178206428,1029,ICC calculation,data/202607/icc_live_usall_2026_0728_r1.csv
2026-07-28,Healthcare,0.0888349118804497,0.10577916826185316,388,ICC calculation,data/202607/icc_live_usall_2026_0728_r1.csv
2026-07-28,Industrials,0.05971272431521357,0.09645657757801608,506,ICC calculation,data/202607/icc_live_usall_2026_0728_r1.csv
2026-07-28,Real Estate,0.049558707023723066,0.08905733523175628,190,ICC calculation,data/202607/icc_live_usall_2026_0728_r1.csv
2026-07-28,Technology,0.10312611670690335,0.1070270407778477,568,ICC calculation,data/202607/icc_live_usall_2026_0728_r1.csv
2026-07-28,Unknown,0.11501224014795228,0.098902475015631,3,ICC calculation,data/202607/icc_live_usall_2026_0728_r1.csv
2026-07-28,Utilities,0.07978874965141006,0.10509567075941245,93,ICC calculation,data/202607/icc_live_usall_2026_0728_r1.csv
