ticker,price,dividend,mktcap,shares,bvps,sector,name,FE1,g2,icc_method,ICC,bm,date
MMM,151.65,3.12,79095668736,521567261,6.256,Industrials,3M Company,8.69644,0.08725179498737412,forecast_icc,0.07251026456009091,0.04125288826758343,2026-06-03
AXP,300.57,3.8,205086867456,682326443,49.846,Financial Services,American Express Company,17.68898,0.1374109756469848,forecast_icc,0.0841771270554198,0.165838233816092,2026-06-03
AMGN,338.22,10.08,182540140544,539708274,17.028,Healthcare,Amgen Inc.,22.40688,0.047763008504530635,forecast_icc,0.07023514325420416,0.05034592644819827,2026-06-03
AMZN,250.02,0.0,2689492582400,10757109436,41.093,Consumer Cyclical,"Amazon.com, Inc.",8.64623,0.1407492051449013,forecast_icc,0.05589874724431787,0.16435884632895578,2026-06-03
AAPL,310.26,1.08,4556898959360,14687356000,7.26,Technology,Apple Inc.,8.75324,0.10303956020856275,forecast_icc,0.042807068792158676,0.023399729840614204,2026-06-03
BA,210.58,0.0,166000705536,788302331,7.591,Industrials,Boeing Company (The),4.18143,0.04,forecast_icc,0.02477358943582047,0.03604805759890743,2026-06-03
CAT,926.18,6.04,426591059968,460591983,40.511,Industrials,"Caterpillar, Inc.",24.30876,0.22642701643358198,forecast_icc,0.06402445644804308,0.043739880120114746,2026-06-03
CVX,189.71,7.12,377826017280,1991597732,92.906,Energy,Chevron Corporation,14.61023,0.01,forecast_icc,0.06381120948293786,0.489726409581976,2026-06-03
CSCO,126.5,1.68,498591465472,3941434665,12.401,Technology,"Cisco Systems, Inc.",4.27766,0.11566136626099333,forecast_icc,0.054915832396200126,0.0980316244169845,2026-06-03
KO,78.76,2.12,338863521792,4302482418,7.816,Consumer Defensive,Coca-Cola Company (The),3.26595,0.06665135718550497,forecast_icc,0.05584675865447328,0.09923819005732208,2026-06-03
DIS,99.39,1.5,172591874048,1736511424,62.297,Communication Services,Walt Disney Company (The),6.81655,0.09945646991513302,forecast_icc,0.08234497877233526,0.6267934268495278,2026-06-03
GS,1041.02,18.0,307108642816,295007421,356.271,Financial Services,"Goldman Sachs Group, Inc. (The)",59.36404,0.10165834400758422,forecast_icc,0.07496420069251009,0.34223259861189187,2026-06-03
HD,312.97,9.32,312067620864,997116682,13.916,Consumer Cyclical,"Home Depot, Inc. (The)",14.96593,0.07619239165223957,forecast_icc,0.06518812492299364,0.044464323816405,2026-06-03
HON,223.26,4.76,141469384704,633653119,21.447,Industrials,Honeywell International Inc.,10.52167,0.0888404597369048,forecast_icc,0.06470923858866306,0.09606289354850603,2026-06-03
IBM,305.63,6.76,287257165824,939885280,35.083,Technology,International Business Machines,12.4254,0.08025979042928211,forecast_icc,0.05690087833888442,0.11478911303623625,2026-06-03
JNJ,223.24,5.36,537387106304,2407216971,33.735,Healthcare,Johnson & Johnson,11.57449,0.09873869172637395,forecast_icc,0.07264351948019832,0.15111539440387303,2026-06-03
JPM,300.85,6.0,806131007488,2679511418,128.379,Financial Services,JP Morgan Chase & Co.,22.30846,0.05573132345307563,forecast_icc,0.07443175484391848,0.4267209586731381,2026-06-03
MCD,273.29,7.44,194174156800,710505859,-1.81,Consumer Cyclical,McDonald's Corporation,12.9885,0.09493321014743805,forecast_icc,0.06914557463303528,,2026-06-03
MRK,114.7,3.4,283288862720,2469824415,18.576,Healthcare,"Merck & Company, Inc.",2.73657,0.75,forecast_icc,0.19396406849396775,0.16195291933656714,2026-06-03
MSFT,427.34,3.64,3174467371008,7428434704,55.777,Technology,Microsoft Corporation,16.81236,0.15048571408178257,forecast_icc,0.06666318392572188,0.13052136124286023,2026-06-03
NKE,43.81,1.64,64877662208,1199499281,9.52,Consumer Cyclical,"Nike, Inc.",1.49947,0.23543652090405276,forecast_icc,0.09546915763584696,0.1760117853585653,2026-06-03
NVDA,214.75,1.0,5201459675136,24221000000,6.472,Technology,NVIDIA Corporation,8.9427,0.41540027061178386,forecast_icc,0.1265077100245498,0.03013736946752381,2026-06-03
PG,140.19,4.26,326446317568,2328598978,23.081,Consumer Defensive,Procter & Gamble Company (The),6.89799,0.02723691974038811,forecast_icc,0.051523337144013054,0.1646408310304264,2026-06-03
CRM,190.61,1.76,156109586432,819000000,41.801,Technology,"Salesforce, Inc.",14.10826,0.10269444991799137,forecast_icc,0.08475277950850135,0.21930119592567418,2026-06-03
SHW,296.49,3.2,73124995072,246635621,18.071,Basic Materials,Sherwin-Williams Company (The),11.721,0.12910417199897628,forecast_icc,0.0630438791394089,0.06094977924720017,2026-06-03
TRV,289.95,5.0,61656330240,212644693,150.452,Financial Services,"The Travelers Companies, Inc.",28.1072,0.015682814367848685,forecast_icc,0.07045515726933604,0.5188894510377529,2026-06-03
UNH,377.0,8.84,342370418688,908144404,107.798,Healthcare,UnitedHealth Group Incorporated,18.37334,0.13591377506757074,forecast_icc,0.07968638211110932,0.2859363575788484,2026-06-03
VZ,46.65,2.83,194789834752,4175558910,24.77,Communication Services,Verizon Communications Inc.,4.97301,0.06016476942535798,forecast_icc,0.11294211737814208,0.5309753167170241,2026-06-03
V,312.4,2.68,594104745984,1659709932,18.642,Financial Services,Visa Inc.,13.11301,0.13188886457037707,forecast_icc,0.06528580494670946,0.0520788846773112,2026-06-03
WMT,116.89,0.99,930219819008,7958079155,12.501,Consumer Defensive,Walmart Inc.,2.9081,0.13118187132491999,forecast_icc,0.045466524121823615,0.1069467081692004,2026-06-03
