date,family,label,value,method,n_firms,yyyymm,year
2026-04-14,Basic Materials,Basic Materials,0.08037733660188916,ICC calculation,166.0,202604,2026
2026-04-14,Communication Services,Communication Services,0.06997970994795948,ICC calculation,124.0,202604,2026
2026-04-14,Consumer Cyclical,Consumer Cyclical,0.09466592389248253,ICC calculation,334.0,202604,2026
2026-04-14,Consumer Defensive,Consumer Defensive,0.07437222659165985,ICC calculation,135.0,202604,2026
2026-04-14,Energy,Energy,0.08137801626367949,ICC calculation,186.0,202604,2026
2026-04-14,Financial Services,Financial Services,0.0905716419934533,ICC calculation,515.0,202604,2026
2026-04-14,Healthcare,Healthcare,0.09494289790798496,ICC calculation,256.0,202604,2026
2026-04-14,Industrials,Industrials,0.06901683944668527,ICC calculation,383.0,202604,2026
2026-04-14,Real Estate,Real Estate,0.05817058350440658,ICC calculation,165.0,202604,2026
2026-04-14,Technology,Technology,0.08210396058793584,ICC calculation,375.0,202604,2026
2026-04-14,Utilities,Utilities,0.07690268234887083,ICC calculation,80.0,202604,2026
