date,family,label,value,method,n_firms,yyyymm,year
2026-04-15,Basic Materials,Basic Materials,0.0810829259016994,ICC calculation,166.0,202604,2026
2026-04-15,Communication Services,Communication Services,0.068971192307244,ICC calculation,124.0,202604,2026
2026-04-15,Consumer Cyclical,Consumer Cyclical,0.09473757812077588,ICC calculation,334.0,202604,2026
2026-04-15,Consumer Defensive,Consumer Defensive,0.07453143017200735,ICC calculation,135.0,202604,2026
2026-04-15,Energy,Energy,0.08189362446415702,ICC calculation,186.0,202604,2026
2026-04-15,Financial Services,Financial Services,0.09048234959535006,ICC calculation,515.0,202604,2026
2026-04-15,Healthcare,Healthcare,0.09535799182538172,ICC calculation,256.0,202604,2026
2026-04-15,Industrials,Industrials,0.06982600993979975,ICC calculation,383.0,202604,2026
2026-04-15,Real Estate,Real Estate,0.05848641035208302,ICC calculation,164.0,202604,2026
2026-04-15,Technology,Technology,0.08110708971210549,ICC calculation,375.0,202604,2026
2026-04-15,Utilities,Utilities,0.07737848987916464,ICC calculation,80.0,202604,2026
