date,sector,vw_icc,ew_icc,n_firms,total_mktcap
2026-04-07,Technology,0.08392736114529457,0.10038758303857712,375.0,18207622028113.0
2026-04-07,Financial Services,0.09284776775379674,0.12322876527299424,513.0,12915089841402.0
2026-04-07,Communication Services,0.07402325742500694,0.12719483045417873,124.0,10521115580792.0
2026-04-07,Healthcare,0.09070124887479937,0.10179798116453806,261.0,7102996239317.0
2026-04-07,Industrials,0.07128996684688671,0.09395302677239946,386.0,6725317481622.0
2026-04-07,Consumer Cyclical,0.10009424873618794,0.12167302588708355,334.0,6612733150091.0
2026-04-07,Energy,0.0809953660401705,0.10602940950263,186.0,4787238927580.0
2026-04-07,Consumer Defensive,0.07457803451593119,0.10949358956018133,136.0,3135659871555.0
2026-04-07,Basic Materials,0.08082692122045756,0.11090418628819018,166.0,2759972400234.0
2026-04-07,Utilities,0.07782642724382507,0.08658382053228636,80.0,1821912771616.0
2026-04-07,Real Estate,0.059288940454615933,0.09389999703202248,163.0,1586321273081.0
