date,sector,vw_icc,ew_icc,n_firms,total_mktcap
2026-04-08,Technology,0.08249760165763206,0.09961533286520367,375.0,18830330199810.0
2026-04-08,Financial Services,0.09106612211625134,0.12124866119110687,513.0,13299743122222.0
2026-04-08,Communication Services,0.07227193506037793,0.12659280537327247,124.0,10896655598565.0
2026-04-08,Healthcare,0.0895880910586558,0.10140627478065753,259.0,7249724917400.0
2026-04-08,Industrials,0.06936822663152654,0.0919160831016655,386.0,6993866963860.0
2026-04-08,Consumer Cyclical,0.09791453713955113,0.11922304556753639,334.0,6870965312263.0
2026-04-08,Energy,0.08289932607865969,0.10732665945153806,186.0,4647054400512.0
2026-04-08,Consumer Defensive,0.07339353958828423,0.10921931277482812,135.0,3200502250843.0
2026-04-08,Basic Materials,0.07886292209015174,0.10902018425717654,166.0,2862162739269.0
2026-04-08,Utilities,0.0772552985416944,0.08578570289562001,80.0,1847010878304.0
2026-04-08,Real Estate,0.059124885146787265,0.09392331475108939,164.0,1614053236996.0
