date,family,label,value,method,n_firms,yyyymm,year
2026-04-16,Basic Materials,Basic Materials,0.08146835236434928,ICC calculation,167.0,202604,2026
2026-04-16,Communication Services,Communication Services,0.06914275757751538,ICC calculation,124.0,202604,2026
2026-04-16,Consumer Cyclical,Consumer Cyclical,0.09489073738816745,ICC calculation,334.0,202604,2026
2026-04-16,Consumer Defensive,Consumer Defensive,0.07434008356070375,ICC calculation,135.0,202604,2026
2026-04-16,Energy,Energy,0.08199122121092564,ICC calculation,187.0,202604,2026
2026-04-16,Financial Services,Financial Services,0.08969589658682242,ICC calculation,515.0,202604,2026
2026-04-16,Healthcare,Healthcare,0.0944102029204048,ICC calculation,257.0,202604,2026
2026-04-16,Industrials,Industrials,0.0700104042007966,ICC calculation,383.0,202604,2026
2026-04-16,Real Estate,Real Estate,0.05828893776082633,ICC calculation,164.0,202604,2026
2026-04-16,Technology,Technology,0.08157802446736395,ICC calculation,376.0,202604,2026
2026-04-16,Utilities,Utilities,0.0772369067138059,ICC calculation,80.0,202604,2026
