date,family,label,value,method,n_firms,yyyymm,year
2026-04-13,Basic Materials,Basic Materials,0.08034469498175413,ICC calculation,166.0,202604,2026
2026-04-13,Communication Services,Communication Services,0.07156552841714796,ICC calculation,124.0,202604,2026
2026-04-13,Consumer Cyclical,Consumer Cyclical,0.09572288591852705,ICC calculation,334.0,202604,2026
2026-04-13,Consumer Defensive,Consumer Defensive,0.07401231456832578,ICC calculation,135.0,202604,2026
2026-04-13,Energy,Energy,0.08009229150801664,ICC calculation,186.0,202604,2026
2026-04-13,Financial Services,Financial Services,0.0906317088121766,ICC calculation,515.0,202604,2026
2026-04-13,Healthcare,Healthcare,0.09528942137184615,ICC calculation,256.0,202604,2026
2026-04-13,Industrials,Industrials,0.06923174810003173,ICC calculation,383.0,202604,2026
2026-04-13,Real Estate,Real Estate,0.05868296586206285,ICC calculation,164.0,202604,2026
2026-04-13,Technology,Technology,0.08236225397464964,ICC calculation,374.0,202604,2026
2026-04-13,Utilities,Utilities,0.07712480491101141,ICC calculation,80.0,202604,2026
