date,family,label,value,method,n_firms,yyyymm,year
2026-04-10,Basic Materials,Basic Materials,0.08092433075648028,ICC calculation,166.0,202604,2026
2026-04-10,Communication Services,Communication Services,0.07216804362361323,ICC calculation,124.0,202604,2026
2026-04-10,Consumer Cyclical,Consumer Cyclical,0.09617665598013801,ICC calculation,334.0,202604,2026
2026-04-10,Consumer Defensive,Consumer Defensive,0.07385130582503006,ICC calculation,135.0,202604,2026
2026-04-10,Energy,Energy,0.08273937677801195,ICC calculation,186.0,202604,2026
2026-04-10,Financial Services,Financial Services,0.09139124096236538,ICC calculation,514.0,202604,2026
2026-04-10,Healthcare,Healthcare,0.09392749221321084,ICC calculation,259.0,202604,2026
2026-04-10,Industrials,Industrials,0.06966325476585593,ICC calculation,383.0,202604,2026
2026-04-10,Real Estate,Real Estate,0.05880704203868415,ICC calculation,164.0,202604,2026
2026-04-10,Technology,Technology,0.08267846287675393,ICC calculation,374.0,202604,2026
2026-04-10,Utilities,Utilities,0.07701515226747363,ICC calculation,80.0,202604,2026
