date,family,label,value,method,n_firms,yyyymm,year
2026-04-09,Basic Materials,Basic Materials,0.0803402320116428,ICC calculation,166.0,202604,2026
2026-04-09,Communication Services,Communication Services,0.07201823784500161,ICC calculation,124.0,202604,2026
2026-04-09,Consumer Cyclical,Consumer Cyclical,0.09632522281004376,ICC calculation,334.0,202604,2026
2026-04-09,Consumer Defensive,Consumer Defensive,0.07305884050587713,ICC calculation,135.0,202604,2026
2026-04-09,Energy,Energy,0.08269177318088769,ICC calculation,186.0,202604,2026
2026-04-09,Financial Services,Financial Services,0.09094280566827123,ICC calculation,515.0,202604,2026
2026-04-09,Healthcare,Healthcare,0.09317810006362161,ICC calculation,259.0,202604,2026
2026-04-09,Industrials,Industrials,0.06957769110251022,ICC calculation,386.0,202604,2026
2026-04-09,Real Estate,Real Estate,0.058878680418222445,ICC calculation,164.0,202604,2026
2026-04-09,Technology,Technology,0.08252171469775231,ICC calculation,375.0,202604,2026
2026-04-09,Utilities,Utilities,0.07678765072044318,ICC calculation,80.0,202604,2026
