date,sector,vw_icc,ew_icc,n_firms,total_mktcap
2025-10-30,Technology,0.06523833050258772,0.08436455020629455,490.0,27351606903969.0
2025-10-30,Financial Services,0.08497536395148621,0.12145951732014468,623.0,13581042449610.0
2025-10-30,Communication Services,0.06076404935895621,0.12347205671376908,157.0,11438923791532.0
2025-10-30,Consumer Cyclical,0.08497267329760003,0.1132869378800753,394.0,9157729776032.0
2025-10-30,Healthcare,0.08359080602067034,0.0931387674898582,305.0,7365925026340.0
2025-10-30,Industrials,0.06594072786373502,0.09298896221000995,435.0,6563449804479.0
2025-10-30,Consumer Defensive,0.06799312656394164,0.11069237685592433,155.0,4102422400898.0
2025-10-30,Energy,0.10059913945948319,0.12181230436566964,186.0,3440688518028.0
2025-10-30,Basic Materials,0.09314549637907472,0.11899494736076567,158.0,2281345409606.0
2025-10-30,Utilities,0.0825975970049667,0.09587789101667325,91.0,1804268956976.0
2025-10-30,Real Estate,0.06977424493443453,0.09308062511389648,183.0,1598402567202.0
