ticker,price,dividend,mktcap,shares,bvps,sector,name,FE1,g2,bm,ICC,date
AAMI,67.89,0.4,2418852096,35628988,2.171,Financial Services,Acadian Asset Management Inc.,4.675,0.22352941176470598,0.031978198698429224,0.11244999924031146,2026-05-06
AAP,58.07,1.0,3503316992,60329208,36.633,Consumer Cyclical,Advance Auto Parts Inc.,2.7625,0.42296108597285054,0.6308421081251674,0.1487802178913663,2026-05-06
AAT,21.13,1.36,1639106304,61390936,18.514,Real Estate,"American Assets Trust, Inc.",0.46,0.01,0.693421644667166,0.02453282098480425,2026-05-06
ABCB,87.26,0.8,5874369024,67320298,60.842,Financial Services,Ameris Bancorp,6.77,0.05549630723781407,0.6972496202029544,0.07265223741670812,2026-05-06
ABG,197.7,0.0,3680936704,18618800,211.205,Consumer Cyclical,Asbury Automotive Group Inc,26.05457,0.13513138002277536,1.0683105878258536,0.12574295484119313,2026-05-06
ABM,40.64,1.16,2378773760,58532820,29.426,Industrials,ABM Industries Incorporated,3.95851,0.09754175182076086,0.7240649742664051,0.10679522332998903,2026-05-06
ABR,8.29,1.2,1728722432,192361203,11.866,Real Estate,Arbor Realty Trust,0.65,0.45846153846153825,1.3203727750308962,0.26066557481162367,2026-05-06
ACA,131.39,0.2,6450771456,49096364,53.698,Industrials,"Arcosa, Inc.",4.341,0.1673807878369038,0.4086916692142069,0.059882262773422235,2026-05-06
ACAD,21.48,0.0,3677703680,171215262,7.207,Healthcare,ACADIA Pharmaceuticals Inc.,0.48713,0.75,0.3355214287503446,0.14802661075513968,2026-05-06
ACHC,25.3,0.0,2326765568,91967027,21.576,Healthcare,"Acadia Healthcare Company, Inc.",1.50337,0.16038633204068198,0.8528064029491432,0.08480391067973059,2026-05-06
ACIW,43.27,0.0,4385411584,101349931,14.79,Technology,"ACI Worldwide, Inc.",3.34333,0.13260431964538344,0.34180725133278617,0.09168049440575687,2026-05-06
ACLS,171.0,0.0,5254824960,30729970,33.684,Technology,"Axcelis Technologies, Inc.",3.642,0.23887973640856663,0.19698245276660936,0.05462924638789024,2026-05-06
ACMR,55.38,0.0,3666979584,61223064,22.319,Technology,"ACM Research, Inc.",1.78667,0.27611702216973466,0.37263298966215347,0.07918051475724219,2026-05-06
ACT,43.06,0.84,6079499776,141186707,37.657,Financial Services,"Enact Holdings, Inc.",4.81,0.0513471933471934,0.8745238952861835,0.09374977069250423,2026-05-06
ADAM,8.83,0.89,793473536,89861108,9.816,Real Estate,"Adamas Trust, Inc.",1.06,0.01,1.1116648459060896,0.11254695005823578,2026-05-06
ADEA,29.16,0.2,3228120576,110703732,4.409,Technology,Adeia Inc.,1.45125,0.038187769164513385,0.15120028601682564,0.04845802935684035,2026-05-06
ADMA,10.08,0.0,2341828864,232324283,2.007,Healthcare,ADMA Biologics Inc,0.95333,0.3251759621537138,0.19910713508952635,0.15868275114097263,2026-05-06
ADNT,22.32,0.0,1749888000,78400000,22.15,Consumer Cyclical,Adient plc,2.09602,0.5058921193500061,0.9923835125448028,0.20808014033283484,2026-05-06
ADT,6.98,0.22,5512066560,734949788,4.654,Industrials,ADT Inc.,0.91384,0.05974787709008145,0.6205397333503897,0.11141929600866196,2026-05-06
ADUS,96.64,0.0,1803763968,18664776,59.839,Healthcare,Addus HomeCare Corporation,6.93122,0.07587264579684394,0.6191949450583547,0.07196003199672155,2026-05-06
AEO,16.91,0.5,2818468352,166674664,10.021,Consumer Cyclical,"American Eagle Outfitters, Inc.",1.73,0.1001907514450866,0.5926079697715194,0.11113416199782467,2026-05-06
AESI,18.39,1.0,2297013504,124905584,9.741,Energy,Atlas Energy Solutions Inc.,0.36667,0.04,0.5296900917757947,0.028265318942241005,2026-05-06
AGO,82.01,1.52,3679104256,44861652,125.391,Financial Services,Assured Guaranty Ltd.,6.97894,0.1427351431592765,1.5289720036495753,0.10888535803373733,2026-05-06
AGX,727.54,2.0,10156795904,13960465,33.135,Industrials,"Argan, Inc.",11.24336,0.32705614691693596,0.045543891217979915,0.05756061014767613,2026-05-06
AGYS,68.56,0.0,1927101440,28108247,11.174,Technology,"Agilysys, Inc.",1.65429,0.31433424611162497,0.16298132804986123,0.07247154844372672,2026-05-06
AHCO,11.42,0.0,1553738368,136054152,11.46,Healthcare,AdaptHealth Corp.,0.87,0.4114942528735632,1.003502657868329,0.16494548792330133,2026-05-06
AIN,60.81,1.12,1724265344,28354963,25.724,Consumer Cyclical,Albany International Corporatio,2.8,0.06835000000000013,0.4230225184019009,0.0572610976264849,2026-05-06
AIR,118.71,0.0,4720416256,39764268,41.893,Industrials,AAR Corp.,4.89571,0.15640632308694746,0.3529020300289382,0.06636368041842056,2026-05-06
AKR,22.16,0.8,3212290560,133517141,17.055,Real Estate,Acadia Realty Trust,0.39,0.01,0.7088819635777281,0.020392268868881236,2026-05-06
ALG,170.85,1.28,2078961536,12168343,95.796,Industrials,"Alamo Group, Inc.",10.46333,0.14992072313498683,0.5607023342388573,0.08715579297718457,2026-05-06
ALGT,80.08,0.0,1477343360,18448344,57.819,Industrials,Allegiant Travel Company,4.23069,0.75,0.7220154979652124,0.21662260918775178,2026-05-06
ALKS,35.32,0.0,5886989312,166675807,10.522,Healthcare,Alkermes plc,0.06,0.75,0.2979048794396724,0.030809910133188297,2026-05-06
