date,country,icc,n_candidates,n_selected,n_icc_available,coverage_mktcap,method,status
2026-07-08,Argentina,0.17403818247633387,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-08,Brazil,0.14410475968856498,10,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-08,Canada,0.09068417223077162,11,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-08,Chile,0.14519307528140935,5,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-08,China,0.31328758135774504,15,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-08,Colombia,0.09471839000605564,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-08,France,0.10623466081026654,9,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-08,Germany,0.11621583149627746,10,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-08,India,0.09688814815451764,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-08,Israel,0.12947041025780032,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-08,Italy,0.06919208068181877,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-08,Japan,0.1306622636609398,9,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-08,Luxembourg,0.06451703208293622,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-08,Mexico,0.08583849719062328,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-08,Netherlands,0.08506403683340566,8,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-08,Peru,0.1094859278842222,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-08,Singapore,0.10262031265519392,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-08,South Africa,0.17763878671018227,4,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-08,South Korea,0.21640876162052067,6,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-08,Spain,0.10983191900330724,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-08,Switzerland,0.08641557317620693,6,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-08,Taiwan,0.09305414409337269,4,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-08,United Kingdom,0.08448582633682976,14,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
