date,country,icc,n_candidates,n_selected,n_icc_available,coverage_mktcap,method,status
2026-07-22,Argentina,0.1502163182165163,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-22,Australia,0.05285634883440876,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-22,Brazil,0.13807960535475944,10,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-22,Canada,0.0892006956474103,11,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-22,Chile,0.14682816125453121,5,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-22,China,0.31252438774660096,15,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-22,Colombia,0.08571285571243459,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-22,France,0.10059623027644105,9,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-22,Germany,0.11524341430839605,10,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-22,India,0.08322903663637035,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-22,Israel,0.1390727187309684,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-22,Italy,0.06352986218249249,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-22,Japan,0.11220836254294753,9,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-22,Luxembourg,0.06463416155241124,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-22,Mexico,0.08254032131039919,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-22,Netherlands,0.09115732443244903,8,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-22,Peru,0.1088603789363771,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-22,Singapore,0.10827607355560481,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-22,South Africa,0.17478666421961933,4,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-22,South Korea,0.2177597222996721,6,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-22,Spain,0.09598759939430805,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-22,Switzerland,0.09827513552068279,6,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-22,Taiwan,0.09771596752771577,4,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-22,United Kingdom,0.08568228058647073,14,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
