date,country,icc,n_selected,n_icc_available,coverage_mktcap,method,status
2026-07-27,Argentina,0.1523913832998551,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-27,Australia,0.052694629920613,10,5,0.9911347633273406,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-27,Belgium,0.0786587028395939,7,4,0.9952483536515632,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-27,Bermuda,0.0855449189387538,10,9,0.9717695757443467,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-27,Brazil,0.1399693712477261,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-27,Canada,0.0889312873587333,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-27,Cayman Islands,0.136286142228552,10,9,0.9946740650219308,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-27,Chile,0.1572505536735076,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-27,China,0.2997985875884921,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-27,Colombia,0.109329468839094,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-27,Cyprus,0.1356620181194056,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-27,Denmark,0.1274209277612989,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-27,Finland,0.0872534570817036,3,2,0.9694355035208566,Partial ADR estimate,partial_adr_estimate
2026-07-27,France,0.0969000400065067,10,7,0.986147653748358,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-27,Germany,0.1027952408328655,10,9,0.9738379123563672,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-27,Greece,0.1023727672998886,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-27,Guernsey,0.0853373521278587,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-27,Hong Kong,0.2407300298548569,10,7,0.7404682751434751,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-27,India,0.0795089004942131,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-27,Ireland,0.1126169737389394,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-27,Israel,0.0926262234188169,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-27,Italy,0.0838516760244086,10,9,0.9998210937569731,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-27,Japan,0.1106263594468036,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-27,Jersey,0.173327739757737,4,3,0.942631401717764,Partial ADR estimate,partial_adr_estimate
2026-07-27,Luxembourg,0.1594741071291613,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-27,Malaysia,0.0862936849118247,9,4,0.5112231954797082,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-27,Mexico,0.0892126732727181,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-27,Netherlands,0.0969137049911225,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-27,Peru,0.1122610706020948,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-27,Philippines,0.1244479309125733,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-27,Singapore,0.1456997261482362,10,7,0.9778613538369482,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-27,South Africa,0.1455154830647725,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-27,South Korea,0.3019616022721141,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-27,Spain,0.0831522705239861,6,3,0.9995090930310018,Partial ADR estimate,partial_adr_estimate
2026-07-27,Sweden,0.0643214557079767,8,2,0.9706666068272456,Partial ADR estimate,partial_adr_estimate
2026-07-27,Switzerland,0.0868242806431135,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-27,Taiwan,0.10035730305816,10,8,0.9992276136414528,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-27,United Arab Emirates,0.2300898132139649,10,6,0.9137874959933192,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-27,United Kingdom,0.081571470000661,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-27,United States,0.1016190516426221,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
