date,country,icc,n_selected,n_icc_available,coverage_mktcap,method,status
2026-07-14,Argentina,0.1558556297362364,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-14,Australia,0.0524368226674675,10,3,0.989653822649796,Partial ADR estimate,partial_adr_estimate
2026-07-14,Belgium,0.1347688194227065,5,2,0.7506826808194048,Partial ADR estimate,partial_adr_estimate
2026-07-14,Bermuda,0.0836814272287548,7,4,0.7735792326133841,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-14,Brazil,0.1290656106524967,9,8,0.9999641466746044,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-14,Canada,0.0884914771395575,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-14,Cayman Islands,0.1303841617672221,10,7,0.9924055120640424,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-14,Chile,0.1219844296854999,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-14,China,0.2942301633402997,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-14,Denmark,0.1800803460170436,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-14,France,0.0970031426032306,10,8,0.987585897071548,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-14,Germany,0.1001265495839165,10,9,0.9735724118140362,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-14,Greece,0.1329488589573647,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-14,Hong Kong,0.3075573928519908,10,9,0.99101624652763,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-14,India,0.0963396594530603,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-14,Ireland,0.1233660123084172,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-14,Israel,0.0850064758800564,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-14,Italy,0.0786602152880873,8,7,0.9998556382206842,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-14,Japan,0.1121218866024234,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-14,Jersey,0.1766283847410173,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-14,Luxembourg,0.1971210775372892,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-14,Malaysia,0.0180643681414215,7,3,0.6999893998423437,Partial ADR estimate,partial_adr_estimate
2026-07-14,Mexico,0.0874168436148724,9,8,0.9999869532134478,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-14,Netherlands,0.0758711102679889,10,8,0.9957154861149958,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-14,Singapore,0.1472145080524068,10,4,0.7634693771364305,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-14,South Africa,0.1082280177404369,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-14,South Korea,0.2392661286737258,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-14,Spain,0.105075271476548,4,3,0.9998111640377788,Partial ADR estimate,partial_adr_estimate
2026-07-14,Sweden,0.0640101989941276,5,2,0.9909211542053192,Partial ADR estimate,partial_adr_estimate
2026-07-14,Switzerland,0.0852421364381357,10,7,0.990161966690688,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-14,Taiwan,0.0942921312110032,10,8,0.9998910990495792,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-14,United Arab Emirates,0.3211696086034452,5,3,0.8709291326095312,Partial ADR estimate,partial_adr_estimate
2026-07-14,United Kingdom,0.0799991417539407,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-14,United States,0.104500235571932,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
