date,country,icc,n_candidates,n_selected,n_icc_available,coverage_mktcap,method,status
2026-07-30,Argentina,0.1645425957556772,7,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-30,Brazil,0.1288111577010899,10,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-30,Canada,0.0887781919523217,11,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-30,Chile,0.1342735262651715,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-30,China,0.3021395669749129,15,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-30,Colombia,0.0941880803467758,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-30,Germany,0.0961136711450395,10,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-30,India,0.0784923128849708,8,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-30,Israel,0.1375240618144722,7,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-30,Italy,0.0596217334080057,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-30,Japan,0.1120529229433199,9,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-30,Luxembourg,0.0609952009018141,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-30,Mexico,0.0650576542513749,8,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-30,Netherlands,0.0919823127018553,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-30,South Korea,0.2173287845533042,6,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-30,Spain,0.0819399085225709,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-30,Switzerland,0.097589882367623,6,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-30,Taiwan,0.1033554830840557,4,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-30,United Kingdom,0.0892354407497254,14,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
