date,country,icc,n_candidates,n_selected,n_icc_available,coverage_mktcap,method,status
2026-07-06,Argentina,0.17819390934523918,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-06,Brazil,0.1432433418381254,10,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-06,Canada,0.09070961733111446,11,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-06,Chile,0.1449806311054798,5,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-06,China,0.31935855700279003,15,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-06,Colombia,0.09956128025081049,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-06,France,0.10885246402328597,9,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-06,Germany,0.11274679352463692,10,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-06,India,0.09296918486349393,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-06,Israel,0.12730694927672456,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-06,Italy,0.06852273919021297,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-06,Japan,0.11564507964205693,9,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-06,Luxembourg,0.06470602592486153,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-06,Mexico,0.08481975814475015,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-06,Netherlands,0.08364358569861,8,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-06,Peru,0.1069033709051963,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-06,Singapore,0.10264309995335458,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-06,South Africa,0.16487552739173666,4,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-06,South Korea,0.21627618432960302,6,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-06,Spain,0.10652650579402087,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-06,Switzerland,0.0991423548665009,6,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-06,Taiwan,0.09110095177047882,4,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-06,United Kingdom,0.08404356770532304,14,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
