date,country,icc,n_candidates,n_selected,n_icc_available,coverage_mktcap,method,status
2026-07-23,Argentina,0.14978682078052852,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-23,Australia,0.05330405957643965,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-23,Brazil,0.1387805862439571,10,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-23,Canada,0.08990479991305736,11,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-23,Chile,0.1284764590683507,5,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-23,China,0.3114624136959885,15,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-23,Colombia,0.08610275747348656,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-23,France,0.10007035549747603,9,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-23,Germany,0.11674972362412625,10,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-23,India,0.08448597632297873,8,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-23,Israel,0.14976361574304545,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-23,Italy,0.06387899127400719,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-23,Japan,0.11469098970425183,9,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-23,Luxembourg,0.0651010395347263,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-23,Mexico,0.08216888628468304,8,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-23,Netherlands,0.0917019776742579,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-23,Singapore,0.11116348469159856,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-23,South Africa,0.17128799077319384,4,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-23,South Korea,0.21629699620459156,6,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-23,Spain,0.09857028528405205,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-23,Switzerland,0.09770807557455105,6,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-23,Taiwan,0.09855122233338892,4,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-23,United Kingdom,0.08976659004292865,14,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
