date,country,icc,n_selected,n_icc_available,coverage_mktcap,method,status
2026-07-30,Argentina,0.1567330545968283,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-30,Australia,0.0496270126933098,10,4,0.9896547617854746,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-30,Belgium,0.0752519097582948,7,4,0.9954574930294604,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-30,Bermuda,0.0870660102041993,10,8,0.9464248730392804,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-30,Brazil,0.1356932801404629,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-30,Canada,0.0887781919523218,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-30,Cayman Islands,0.158388091325316,10,8,0.9889907807511192,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-30,Chile,0.1420886797289016,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-30,China,0.2880176588419852,10,9,0.5547848269523449,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-30,Colombia,0.1037444490322774,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-30,Cyprus,0.134294970867901,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-30,Denmark,0.1275853195564112,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-30,France,0.0840082619046233,10,7,0.9855531947204296,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-30,Germany,0.107038078042127,10,9,0.974076634572945,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-30,Greece,0.1007996638960318,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-30,Hong Kong,0.2363218192849215,10,8,0.8016510884308309,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-30,India,0.0787581611932443,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-30,Ireland,0.1429044572201671,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-30,Israel,0.0941889714092064,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-30,Italy,0.0784913664379104,10,9,0.9998356826686844,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-30,Japan,0.1121193884847301,10,9,0.9998254843637622,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-30,Jersey,0.1718797350661062,4,3,0.9419736785815276,Partial ADR estimate,partial_adr_estimate
2026-07-30,Luxembourg,0.191053046413325,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-30,Malaysia,0.0855271348807913,8,3,0.5328421886609411,Partial ADR estimate,partial_adr_estimate
2026-07-30,Mexico,0.0878209253883894,10,9,0.9872771681886272,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-30,Netherlands,0.0984888036929199,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-30,Peru,0.1102060259656673,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-30,Singapore,0.1663881728922827,10,5,0.9670685375931244,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-30,South Africa,0.1479056162416202,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-30,South Korea,0.2984106551363477,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-30,Spain,0.081939908522571,6,3,0.9995656857986404,Partial ADR estimate,partial_adr_estimate
2026-07-30,Sweden,0.0623913463813764,8,2,0.972467819193317,Partial ADR estimate,partial_adr_estimate
2026-07-30,Switzerland,0.0859270394044132,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-30,Taiwan,0.1023076428302955,10,8,0.9992573750840024,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-30,United Arab Emirates,0.230471724354372,10,6,0.9176963829163772,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-30,United Kingdom,0.0842048989253513,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-30,United States,0.099166631248709,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
