date,country,icc,n_selected,n_icc_available,coverage_mktcap,method,status
2026-07-08,Argentina,0.1672617813576891,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-08,Australia,0.0541695528071577,10,3,0.9882355294078864,Partial ADR estimate,partial_adr_estimate
2026-07-08,Belgium,0.0798067174985146,7,4,0.9948979505011336,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-08,Bermuda,0.0872150775172486,10,8,0.9485637148613728,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-08,Brazil,0.1445962176132078,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-08,Canada,0.0906841722307716,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-08,Cayman Islands,0.1233467047655763,10,9,0.9952388663630792,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-08,Chile,0.1541533041024898,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-08,China,0.2970299292197276,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-08,Colombia,0.1056499547961776,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-08,Cyprus,0.132558057421208,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-08,Denmark,0.1696936658250861,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-08,Finland,0.0797619685419873,3,2,0.972760624308904,Partial ADR estimate,partial_adr_estimate
2026-07-08,France,0.0977919789115013,10,9,0.9883050870302073,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-08,Germany,0.1004783555822846,10,9,0.9725973471418858,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-08,Greece,0.1042820997578008,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-08,Guernsey,0.0823494609548989,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-08,Hong Kong,0.2208763769382226,10,7,0.7402802014807691,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-08,India,0.0971185875481088,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-08,Ireland,0.1148002346968298,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-08,Israel,0.0902586666079954,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-08,Italy,0.0799950864164871,10,9,0.9999143686287926,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-08,Japan,0.1307191110485484,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-08,Jersey,0.2209132945854633,4,3,0.9263076011922562,Partial ADR estimate,partial_adr_estimate
2026-07-08,Luxembourg,0.148743835544137,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-08,Malaysia,0.0288922243781374,10,5,0.8220698761243413,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-08,Mexico,0.09667524829222,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-08,Netherlands,0.0821731209437104,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-08,Peru,0.1086962496175035,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-08,Philippines,0.1334838065229692,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-08,Singapore,0.1412021868040976,10,7,0.97760427694861,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-08,South Africa,0.1316723156042038,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-08,South Korea,0.2297842508063369,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-08,Spain,0.1098319190033072,6,3,0.999493471768688,Partial ADR estimate,partial_adr_estimate
2026-07-08,Sweden,0.0632324272667946,8,2,0.9410449649317538,Partial ADR estimate,partial_adr_estimate
2026-07-08,Switzerland,0.0829363840521042,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-08,Taiwan,0.0924278414456951,10,8,0.9989446564853828,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-08,United Arab Emirates,0.2322941345125371,10,6,0.9048829578671024,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-08,United Kingdom,0.0779531626724769,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-08,United States,0.1035622055684539,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
