date,country,icc,n_selected,n_icc_available,coverage_mktcap,method,status
2026-07-02,Argentina,0.1790745956898808,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-02,Brazil,0.1336208362973759,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-02,Canada,0.0911874469881556,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-02,Cayman Islands,0.1287585800853811,8,6,0.992722728703674,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-02,Chile,0.1270658319182564,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-02,China,0.3053792741967193,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-02,Denmark,0.1842517441089597,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-02,France,0.0977007447067296,10,7,0.9876297377747416,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-02,Germany,0.098191470101692,10,9,0.9721180882710302,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-02,Greece,0.139699331939748,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-02,Hong Kong,0.3458676413129268,10,6,0.9732619479002244,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-02,India,0.0955076556101387,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-02,Ireland,0.1236448539402777,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-02,Israel,0.0866971435784143,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-02,Italy,0.083419321460783,6,5,0.9998956897164504,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-02,Japan,0.1050110215024082,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-02,Jersey,0.2577846631522444,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-02,Luxembourg,0.1719422849211423,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-02,Malaysia,0.0166312971700814,5,2,0.8592261994483953,Partial ADR estimate,partial_adr_estimate
2026-07-02,Mexico,0.0878526015623915,9,8,0.9999873288199173,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-02,Netherlands,0.0765076926606048,8,7,0.9995647477912962,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-02,Singapore,0.1018319755468215,10,3,0.7109401290213555,Partial ADR estimate,partial_adr_estimate
2026-07-02,South Africa,0.1031172147243455,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-02,South Korea,0.2345522893917527,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-02,Spain,0.1083759016102801,4,3,0.9998078406583774,Partial ADR estimate,partial_adr_estimate
2026-07-02,Sweden,0.0668393686583747,3,2,0.991359749956568,Partial ADR estimate,partial_adr_estimate
2026-07-02,Switzerland,0.0898831570025596,8,6,0.9930064387221288,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-02,Taiwan,0.0918954999620802,10,8,0.9999611223360644,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-02,United Arab Emirates,0.0995691296826824,4,2,0.6521838750420484,Partial ADR estimate,partial_adr_estimate
2026-07-02,United Kingdom,0.0842963175039918,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-02,United States,0.1068251026428568,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
