date,country,ticker,company,icc,mktcap
2026-07-09,Argentina,YPF,YPF,0.0829626797224375,18445647872.0
2026-07-09,Australia,BHP,BHP,0.0546120177696284,202998988800.0
2026-07-09,Brazil,PBR,Petrobras,0.1591208165083294,109747560448.0
2026-07-09,Canada,RY,Royal Bank of Canada,0.0905534777523008,289827979264.0
2026-07-09,Chile,SQM,SQM,0.0625685160336399,21162905600.0
2026-07-09,China,BABA,Alibaba Group,0.3356955989350275,266409803776.0
2026-07-09,Colombia,EC,Ecopetrol,0.0858572420413991,31639298048.0
2026-07-09,France,TTE,TotalEnergies,0.0980112231833151,173897744384.0
2026-07-09,Germany,SAP,SAP,0.0913156355386241,186813628416.0
2026-07-09,India,HDB,HDFC Bank,0.0806992144422323,136146681856.0
2026-07-09,Israel,TEVA,Teva,0.1487181569520249,38542532608.0
2026-07-09,Italy,E,Eni,0.0931637315760214,69744091136.0
2026-07-09,Japan,MUFG,Mitsubishi UFJ,0.0765741894219823,239633547264.0
2026-07-09,Luxembourg,SPOT,Spotify,0.0636024124561781,99906674688.0
2026-07-09,Mexico,AMX,America Movil,0.0934018538123749,77597523968.0
2026-07-09,Netherlands,ASML,ASML,0.0694239569115547,695389847552.0
2026-07-09,Peru,BAP,Credicorp,0.1096361575516519,31137386496.0
2026-07-09,Singapore,SE,Sea Limited,0.1001630204637259,66828189696.0
2026-07-09,South Africa,GFI,Gold Fields,0.1430011219499939,30446008320.0
2026-07-09,South Korea,KB,KB Financial,0.4,40920326144.0
2026-07-09,Spain,SAN,Santander,0.1126194739837057,197584257024.0
2026-07-09,Switzerland,NVS,Novartis,0.0874911507564926,295029145600.0
2026-07-09,Taiwan,TSM,Taiwan Semiconductor,0.090494916461928,2266281541632.0
2026-07-09,United Kingdom,ARM,Arm Holdings,0.0390581894060444,350190993408.0
