date,country,icc,n_candidates,n_selected,n_icc_available,coverage_mktcap,method,status
2026-07-10,Argentina,0.1745355386073435,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-10,Australia,0.0555720981467132,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-10,Brazil,0.140998660720463,10,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-10,Canada,0.0895358402427378,11,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-10,Chile,0.1447269053327158,5,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-10,China,0.3111963708928262,15,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-10,Colombia,0.089322348530427,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-10,France,0.1052827981198777,9,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-10,Germany,0.1159072935514812,10,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-10,India,0.0956044286769455,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-10,Israel,0.1308123912685592,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-10,Italy,0.0671550495412478,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-10,Japan,0.12942569805763,9,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-10,Luxembourg,0.0643854854233807,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-10,Mexico,0.0862681138646853,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-10,Netherlands,0.0846808550126045,8,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-10,Peru,0.1055010702322623,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-10,Singapore,0.1019425234655959,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-10,South Africa,0.1756692286619091,4,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-10,South Korea,0.2183820855278732,6,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-10,Spain,0.1084987148801643,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-10,Switzerland,0.0862964812729182,6,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-10,Taiwan,0.0934404613834399,4,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-10,United Kingdom,0.0849192433190365,14,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
