date,country,ticker,name,mktcap,icc,selected
2026-07-01,Argentina,YPF,YPF Sociedad Anonima,17630023680.0,0.0950469780386621,True
2026-07-01,Australia,BHP,BHP Group Limited,208867180544.0,0.08057758507384,True
2026-07-01,Belgium,LKFT,Lakefront Biotherapeutics,1947113728.0,0.1443258325800051,True
2026-07-01,Bermuda,ACGL,Arch Capital Group Ltd.,34432348160.0,0.0822883385741266,True
2026-07-01,Brazil,PBR,Petroleo Brasileiro S.A. Petrob,103045414912.0,0.1672795191434958,True
2026-07-01,Canada,RY,Royal Bank Of Canada,289480572928.0,0.0906296487290961,True
2026-07-01,Cayman Islands,CRDO,Credo Technology Group Holding ,48314560512.0,0.096621140279815,True
2026-07-01,Chile,SQM,Sociedad Quimica y Minera S.A.,21200039936.0,0.0623216698205485,True
2026-07-01,China,BABA,Alibaba Group Holding Limited,235201888256.0,0.353814233436739,True
2026-07-01,Cyprus,GDEV,GDEV Inc.,220346928.0,0.2334589179301017,True
2026-07-01,Denmark,GMAB,Genmab A/S,16969187328.0,0.1870996043503984,True
2026-07-01,France,LVMUY,LVMH-Moet Hennessy Louis Vuitto,270063616000.0,0.084091640962371,True
2026-07-01,Germany,SIEGY,Siemens AG,239123824640.0,0.0827138366801439,True
2026-07-01,Greece,ESEA,Euroseas Ltd.,468688960.0,0.1370952229792036,True
2026-07-01,Hong Kong,FUTU,Futu Holdings Limited,14008233984.0,0.4,True
2026-07-01,India,HDB,HDFC Bank Limited,131167051776.0,0.0828117260390502,True
2026-07-01,Ireland,PDD,PDD Holdings Inc.,117458673664.0,0.3602419188641684,True
2026-07-01,Israel,TEVA,Teva Pharmaceutical Industries ,38938435584.0,0.1477361788310439,True
2026-07-01,Italy,ISNPY,Intesa Sanpaolo S.p.A.,119357997056.0,0.1182088889910001,True
2026-07-01,Japan,MUFG,"Mitsubishi UFJ Financial Group,",228582211584.0,0.0739851142988131,True
2026-07-01,Jersey,CSHR,CoinShares PLC,499446976.0,0.2559086789280654,True
2026-07-01,Jordan,IGIC,International General Insurance,1151236864.0,0.1063478287900102,True
2026-07-01,Luxembourg,MT,Arcelor Mittal NY Registry Shar,44832518144.0,0.181578176852719,True
2026-07-01,Malaysia,EMPG,Empro Group Inc.,143046400.0,0.01,True
2026-07-01,Mexico,AMX,"America Movil, S.A.B. de C.V.",76906831872.0,0.0939772163258007,True
2026-07-01,Netherlands,ASML,ASML Holding N.V. - New York Re,710340182016.0,0.067795334134678,True
2026-07-01,Norway,OPRA,Opera Limited,1795536896.0,0.1400682482227252,True
2026-07-01,Singapore,GRAB,Grab Holdings Limited,15910099968.0,0.1015119218024574,True
2026-07-01,South Africa,NPSNY,Naspers Ltd.,38141784064.0,0.01,True
2026-07-01,South Korea,KB,KB Financial Group Inc,36383870976.0,0.4,True
2026-07-01,Spain,SAN,"Banco Santander, S.A. Sponsored",197986811904.0,0.1125163479811158,True
2026-07-01,Sweden,SPOT,Spotify Technology S.A.,97151369216.0,0.0647854980510361,True
2026-07-01,Switzerland,RHHBY,Roche Holding Ltd,325844533248.0,0.0790637672640778,True
2026-07-01,Taiwan,TSM,Taiwan Semiconductor Manufactur,2303987286016.0,0.0885987611599709,True
2026-07-01,Thailand,NIVF,NewGenIvf Group Limited,5553578.0,0.4,True
2026-07-01,Turkey,HEPS,D-Market Electronic Services & ,1039525440.0,0.3373765870698361,True
2026-07-01,United Arab Emirates,KYIV,Kyivstar Group Ltd.,3673040128.0,0.4,True
2026-07-01,United Kingdom,ARM,Arm Holdings plc,360444559360.0,0.0383045191673822,True
2026-07-01,United States,BAM,Brookfield Asset Management Inc,72494104576.0,0.0944562132006179,True
2026-07-01,Uruguay,MELI,"MercadoLibre, Inc.",88324120576.0,0.0915829676237531,True
