date,country,ticker,name,mktcap,icc,selected
2026-07-24,Argentina,YPF,YPF Sociedad Anonima,20155322368.0,0.0692279436948028,True
2026-07-24,Australia,BHP,BHP Group Limited,212677689344.0,0.0518628068900149,True
2026-07-24,Belgium,LKFT,Lakefront Biotherapeutics,1823093248.0,0.1494278344393821,True
2026-07-24,Bermuda,ACGL,Arch Capital Group Ltd.,36112908288.0,0.0770030823383395,True
2026-07-24,Brazil,PBR,Petroleo Brasileiro S.A. Petrob,120960761856.0,0.147300787939023,True
2026-07-24,Canada,RY,Royal Bank Of Canada,290564505600.0,0.0911104432549495,True
2026-07-24,Cayman Islands,CRDO,Credo Technology Group Holding ,39747764224.0,0.1127374359444443,True
2026-07-24,Chile,BCH,Banco De Chile,20567078912.0,0.1093955765427341,True
2026-07-24,China,BABA,Alibaba Group Holding Limited,268785238016.0,0.3315405230904623,True
2026-07-24,Cyprus,GDEV,GDEV Inc.,231418720.0,0.2281831529377561,True
2026-07-24,Denmark,GMAB,Genmab A/S,17724329984.0,0.1305957255408435,True
2026-07-24,France,LVMUY,LVMH-Moet Hennessy Louis Vuitto,258236055552.0,0.0867598636961003,True
2026-07-24,Germany,SIEGY,Siemens AG,236931776512.0,0.0788955526274203,True
2026-07-24,Greece,ESEA,Euroseas Ltd.,543193792.0,0.1238263212468699,True
2026-07-24,Hong Kong,FUTU,Futu Holdings Limited,13929724928.0,0.4,True
2026-07-24,India,HDB,HDFC Bank Limited,119286218752.0,0.0532601425834996,True
2026-07-24,Ireland,PDD,PDD Holdings Inc.,117657960448.0,0.352581882679334,True
2026-07-24,Israel,ESLT,Elbit Systems Ltd.,38427435008.0,0.0403380025371011,True
2026-07-24,Italy,ISNPY,Intesa Sanpaolo S.p.A.,128207732736.0,0.1124742230927996,True
2026-07-24,Japan,MUFG,"Mitsubishi UFJ Financial Group,",258127609856.0,0.0721064961869408,True
2026-07-24,Jersey,CSHR,CoinShares PLC,548205632.0,0.1644091962176598,True
2026-07-24,Jordan,IGIC,International General Insurance,1227587968.0,0.1106601094551049,True
2026-07-24,Luxembourg,MT,Arcelor Mittal NY Registry Shar,50430308352.0,0.2072845822098877,True
2026-07-24,Malaysia,EMPG,Empro Group Inc.,143046400.0,0.01,True
2026-07-24,Mexico,AMX,"America Movil, S.A.B. de C.V.",78077468672.0,0.0732639987371587,True
2026-07-24,Netherlands,ASML,ASML Holding N.V. - New York Re,674898247680.0,0.0760115600366876,True
2026-07-24,Norway,OPRA,Opera Limited,1654938752.0,0.1477129237632769,True
2026-07-24,Singapore,GRAB,Grab Holdings Limited,13537899520.0,0.1364872474103212,True
2026-07-24,South Africa,NPSNY,Naspers Ltd.,35328249856.0,0.1124080709874094,True
2026-07-24,South Korea,KB,KB Financial Group Inc,41230389248.0,0.4,True
2026-07-24,Spain,SAN,"Banco Santander, S.A. Sponsored",194002239488.0,0.0701400604795051,True
2026-07-24,Sweden,SPOT,Spotify Technology S.A.,99244580864.0,0.0634616380971581,True
2026-07-24,Switzerland,RHHBY,Roche Holding Ltd,348664758272.0,0.0783091468859709,True
2026-07-24,Taiwan,TSM,Taiwan Semiconductor Manufactur,2092275466240.0,0.0977321070127294,True
2026-07-24,Thailand,NIVF,NewGenIvf Group Limited,3761914.0,0.4,True
2026-07-24,Turkey,HEPS,D-Market Electronic Services & ,1005588992.0,0.3428930569738767,True
2026-07-24,United Arab Emirates,KYIV,Kyivstar Group Ltd.,3093572352.0,0.4,True
2026-07-24,United Kingdom,HSBC,"HSBC Holdings, plc.",354624995328.0,0.1096068804817297,True
2026-07-24,United States,BAM,Brookfield Asset Management Inc,74011049984.0,0.0913093889365118,True
2026-07-24,Uruguay,MELI,"MercadoLibre, Inc.",91327930368.0,0.0898601009111033,True
