date,country,ticker,company,icc,mktcap
2026-07-10,Argentina,YPF,YPF,0.0823549109150171,18657396736.0
2026-07-10,Australia,BHP,BHP,0.0535730454539147,207495380992.0
2026-07-10,Brazil,PBR,Petrobras,0.1570033409785854,111616425984.0
2026-07-10,Canada,RY,Royal Bank of Canada,0.0899486979579679,293343821824.0
2026-07-10,Chile,SQM,SQM,0.0631483491282057,20905832448.0
2026-07-10,China,BABA,Alibaba Group,0.3313976470061789,269262307328.0
2026-07-10,Colombia,EC,Ecopetrol,0.0850274690775892,32029904896.0
2026-07-10,France,TTE,TotalEnergies,0.0977424084689561,174497923072.0
2026-07-10,Germany,SAP,SAP,0.0915507106997687,186106265600.0
2026-07-10,India,HDB,HDFC Bank,0.0807203771979695,136095342592.0
2026-07-10,Israel,TEVA,Teva,0.1490552310296417,38367870976.0
2026-07-10,Italy,E,Eni,0.0890447847552595,69467504640.0
2026-07-10,Japan,MUFG,Mitsubishi UFJ,0.0755130469251349,244144291840.0
2026-07-10,Luxembourg,SPOT,Spotify,0.0635098070993119,98650333184.0
2026-07-10,Mexico,AMX,America Movil,0.092981715807661,78096982016.0
2026-07-10,Netherlands,ASML,ASML,0.0700023659770402,692718862336.0
2026-07-10,Peru,BAP,Credicorp,0.1079221899396892,31843680256.0
2026-07-10,Singapore,SE,Sea Limited,0.0991165583036978,68071530496.0
2026-07-10,South Africa,GFI,Gold Fields,0.1438673009875962,30535448576.0
2026-07-10,South Korea,KB,KB Financial,0.4,43693985792.0
2026-07-10,Spain,SAN,Santander,0.112208316259574,198730498048.0
2026-07-10,Switzerland,NVS,Novartis,0.0877313429642451,293941575680.0
2026-07-10,Taiwan,TSM,Taiwan Semiconductor,0.0908722007578449,2251500027904.0
2026-07-10,United Kingdom,ARM,Arm Holdings,0.0394027956822253,345406013440.0
